#,Message,ChoicesText[0],ChoicesText[1],ChoicesText[2],ChoicesText[3],ChoicesText[4],ChoicesText[5],ChoicesText[6],ChoicesText[7],ChoicesText[8],ChoicesText[9],NextTalk,ActionTimeline,ChoicesTalk[0],ChoicesTalk[1],ChoicesTalk[2],ChoicesTalk[3],ChoicesTalk[4],ChoicesTalk[5],ChoicesTalk[6],ChoicesTalk[7],ChoicesTalk[8],ChoicesTalk[9],Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
307,"需要下達指令才能使用的競賽能力，
在競賽中只能使用一次，
所以要抓住時機謹慎地使用啊！",,,,,,,,,,,119,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
308,"至於陸行鳥偏愛哪種天氣，都是由陸行鳥的性格決定的。
既然有陸行鳥在晴天競賽時發揮得好一些，
當然也會有陸行鳥喜歡在雨中奔跑……",,,,,,,,,,,309,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
309,"當自己的競賽陸行鳥在它不擅長的天氣參賽時，
會比平時更容易陷入苦戰！",,,,,,,,,,,119,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
310,"看來你已經確認過基本的騎乘方法了！
好好培養你的競賽陸行鳥，努力參加更高級別的競賽吧！",,,,,,,,,,,316,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
311,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
312,挑戰該主題需要0金碟幣,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
313,挑戰該主題需要0金碟幣,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
314,挑戰該主題需要0金碟幣,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
315,挑戰該主題需要0金碟幣,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
316,"競賽陸行鳥的“羽力”得到提升後，
便可以參加級別更高的競賽。",,,,,,,,,,,317,0,0,0,0,0,0,0,0,0,0,0,1,7,2,True,False
317,"從設定選單的“金碟遊樂園”選擇“陸行鳥”，
可以查看競賽陸行鳥目前的羽力。",,,,,,,,,,,118,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
318,"嗚嗚……果然人多的地方最可怕了……
有小頑童變成我的樣子逃到這附近來了。
不好意思，能不能麻煩你替我去找找它？　",,,,,,,,,,,319,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
319,"那隻小頑童變身後跟我長得一模一樣。
我希望你能使用這個特製煙球讓它現出原形。
想要確認我的相貌的時候，就再來找我吧。",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
320,"喂，你啊，能不能幫我點忙？
是這樣的，有搗亂的小頑童潛伏在這附近。",,,,,,,,,,,321,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
321,"最麻煩的是，那傢伙變成了我的樣子。
麻煩你去找到那個跟我長得一模一樣的傢伙，
然後把這個特製煙球丟過去！",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
322,"嗚嗚，為什麼誰都不相信我說的話……
你……你會相信我的對吧？
有個小頑童變成了我的樣子混入了遊客中！",,,,,,,,,,,323,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
323,"那傢伙現在跟我長得一模一樣，根本無法區分。
相信我，收下這個特製煙球吧。
把它扔向你認為是小頑童的傢伙，讓它現出原形！",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
324,"咳咳、咳咳？！
這是什麼！
這遊戲可真是過份……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
325,"怎、怎麼回事？！
雖然我明白在這充滿魅力的遊樂園裡人會變得不正常，
可你這惡作劇也太過份了，要罵你幾句！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
326,"啊啊，原來如此……咳咳。
剛才從各個方向都感受到了視線，原來是這麼一回事啊。
不過這也是在進行什麼活動嗎？",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
327,"沒、沒抓到嗎……失敗了啊……
要是再有小頑童混進來，到時候就拜託你了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
328,"沒找到嗎……
看來要尋找打扮得完全一樣的人，
比想像中的還要難啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
329,"哎呀，失敗了嗎……
你要是能再認真地看看我說不定就找到了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
330,"不行嗎……
好吧，我就算掘地三尺也要把小頑童給找出來！
我們有緣再見吧！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
331,"什麼，沒找到呀……
你沒有認真地觀察我吧？
真是個容易害羞的傢伙。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
332,"算了，這也沒辦法。
我會替你向那個被認錯的人道歉。
不管結果怎樣，還是謝謝你！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
333,"咦，失敗了嗎……
多希望你能找到跟我長得一模一樣的女孩子啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
334,"哎呀呀，失敗了嗎……
真沒想到會有這麼多跟我長相相似的人聚集在這裡。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
335,"失敗了啊……
還是謝謝你，我再自己去找找吧。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
336,"連你也沒找到嗎……
果然還是只能自己去找啊。
還是謝謝你能來幫我！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
337,"是嗎，失敗了啊……
應該再提醒一下你不要被那些跟我長得相似的人迷惑的。
說到底，還是因為我考慮不周啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
338,"失敗了啊……
我再去找找吧。
感謝你的協助！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
339,"可惡！怎麼失敗了啊！
小頑童這混蛋！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
340,"這樣啊，沒能找到嗎……
不過想想這附近有跟我長得一樣的傢伙在閒晃，
就覺得全身不舒服。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
341,"弄錯了啊……
別在意啦，大姐姐。
搗亂的小頑童就是這麼麻煩啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
342,"哎呀，失敗了啊……
不過這也不能怪你。
畢竟跟我打扮得差不多的人實在太多了。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
343,"哇，大姐姐，連你也失敗了啊。
特製煙球也用光了，這下只能放棄啦。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
344,"哎……真遺憾。
這回就算搗亂的小頑童贏了。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
345,"失敗了啊……
算了，這也沒辦法。
要是發現了跟我很像的人，還要再麻煩你啦！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
346,"嗯，不行嗎……
小頑童這傢伙，還挺難對付啊……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
347,"哎呀，我還以為找個絕世美女應該挺簡單的……
難道說，你……不擅長應對美女嗎？",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
348,"失敗了嗎……
不，都怪我是大眾臉，跟我長得像的人太多了。
我要不要乾脆把頭髮剪了改變形象呢……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
349,"你也束手無策嗎……
看來還是搗亂的小頑童略勝一籌啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
350,"特製煙球已經沒有了……
雖然很遺憾，但這次還是先放棄吧。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
351,"嗚！失敗了啊！
可惡的小頑童，下次讓我碰到了，一定要把你抓起來！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
352,"你認錯人了嗎……
為什麼你就感受不到我的美麗之處呢……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
353,"……這樣啊，你失敗了啊。
算了，既然長相相似的人這麼多，你分不清也正常。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
354,"被穿著打扮相似的人迷惑了嗎……
嗯，真是可惜……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
355,"你失敗了啊……
想必是被人高馬大的我給嚇傻了吧！
哎，這還真沒辦法。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
356,"大姐姐，你失敗了啊……
哎，你也不要太在意。
這都是那個跟我長得一模一樣的傢伙的錯！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
357,"這樣啊，真是糟糕……
如果你又發現了那隻小頑童，
一定要在我破產之前把它抓住啊！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
358,"……嗚嗚，好不甘心。
都怪我太沒用了……
真是抱歉，讓你也白忙活了一場。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
359,"嗯，好遺憾……
小頑童這東西，還真是難對付啊。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
360,"竟然會這樣……
雖然可能已經沒戲了……還是謝謝你能相信我。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
361,"啊啊，太好啦！
我剛才都已經不知道怎麼辦才好了……
真是太感謝你了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
362,"感激不盡！
真是的，“換膚”這種能力太讓人頭疼了。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
363,"謝謝你！
這樣委託就完成了……可以去玩啦！
多虧了有你幫忙！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
364,"太棒啦！
果然拜託你沒有錯！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
365,"太好了！
這樣一來金碟遊樂園的人們暫時也可以放心了。
也算是給了搗亂的小頑童一點教訓吧。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
366,"謝謝你！
要是就這樣由它一直扮成我的樣子可就麻煩大了。
感謝幫忙。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
367,"哇，太好了！
大姐姐，謝謝你！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
368,"幹得漂亮！
搗亂的小頑童也認輸了。
真是幫大忙了啊，謝謝你。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
369,"非常感謝！
你能在它惡作劇之前把它找出來，真是幫大忙了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
370,"謝謝你！
我就知道你會成功的！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
371,"太棒了！
非常感謝你能把它找出來！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
372,"哎呀，真是多謝！
竟然能在那麼多人裡把它給揪出來……
你的本事可不小！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
373,"太棒了！
小頑童這混蛋，真是活該！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
374,"你把小頑童找出來了啊，謝謝！
我可受不了有跟我長得一模一樣的人在這附近走來走去。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
375,"哇，謝謝你！
大姐姐，你真是值得信賴啊。
要是再有小頑童混進來，我還要麻煩你啦！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
376,"辛苦你了，真是得救了。
跟我打扮相似的人有那麼多，
你竟然能從中把它找出來！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
377,"太好啦！
大姐姐，謝謝你幫我教訓了小頑童！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
378,"太棒啦！
四處奔走還是有意義的啊！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
379,"搗亂的小頑童要是能反省一下就好了……
如果你又看見像我一樣的妖異獵人，
麻煩也幫幫他們！謝謝你啦！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
380,"真是麻煩你了，不好意思。
我十分佩服你的洞察力，竟然能看穿小頑童的偽裝。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
381,"幹得漂亮！
絕世美女有我一個就已經夠了。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
382,"嗯，太好了……
看來我必須繼續努力修行了！
什麼時候才能只靠我一個人就抓住小頑童呢……",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
383,"幹得太漂亮了！
搗亂的小頑童這下就沒轍啦。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
384,"啊，太好了！
多虧有你才沒鬧出什麼大事。
非常感謝。",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
385,"噢！多謝！
可惡的小頑童，這下老實了吧！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
386,"幹得好！
看來你充分理解了我的美啊。
我可要好好表揚你一下！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
387,"你做到了啊！
你竟然從那麼多人裡面把它找了出來。
太感謝了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
388,"你成功了啊！
得救了……謝謝你！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
389,"噢，真棒！
竟然沒有被人高馬大的我嚇傻。
你的勇氣令人欽佩！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
390,"嘿！
大姐姐，你成功了啊！
哎呀，真是打從心底裡感謝你啊！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
391,"得救了！真的非常感謝你。
多虧了你，我這下不用破產了！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
392,"你真厲害，謝謝！
我也要以此為契機，克服對人群的恐懼！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
393,"拜託你果然沒錯！
你竟然會如此努力地幫助素不相識的我，
你可真是個好人！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
394,"謝謝你救了我！
你是我一輩子的恩人，我絕對不會忘了你的！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
395,"看來你已經完成競賽陸行鳥的登記了。
那麼就趕快來學習一下競賽的基礎吧！",,,,,,,,,,,404,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
396,"好，接下來就準備參賽吧！
你的這隻競賽陸行鳥是UNKNOWN羽力。
那麼我來給你簡單介紹一下你目前可以參加的競賽！",,,,,,,,,,,397,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
397,"首先是“初始級”，這是只有新人訓練師才可以參加的級別。
這個級別是為了讓新人訓練師抓住競賽的感覺、熟悉競賽而設的。
因此只有羽力較低的競賽陸行鳥才可以參加。",,,,,,,,,,,398,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
398,"羽力上升後能夠參加的競賽級別會發生變化，
遇到的對手會更強。",,,,,,,,,,,399,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
399,"伴隨著難度的增加，可獲得的報酬也會更高。
加油變強、取勝吧！",,,,,,,,,,,400,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
400,可以從任務搜尋器參加陸行鳥競賽。,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
401,"選擇好要參加的級別後，下面就要選擇“賽道”了。
陸行鳥競賽的場地設在廣闊的大自然，
有穿過海濱沙灘的賽道，也有幽靜森林中的賽道。",,,,,,,,,,,402,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
402,"當然，這些賽道的區別不僅僅在於風景，
不同的賽道其長度和設置的障礙物也會有所不同。",,,,,,,,,,,403,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
403,"如果能夠記住賽道的特徵，那麼對於贏得競賽也很有幫助。
你就試著多跑幾條賽道，尋找出自己擅長的吧！",,,,,,,,,,,126,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
404,"可以從“申請參賽”中選擇“競賽教學”，
一邊聽取陸行鳥競賽的基礎說明，
一邊進行實際操作。",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
405,"你好像沒有完成登記的競賽陸行鳥呢。
你可以到訓鳥師那裡給新陸行鳥做登記！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
406,沉浸在本大爺華麗的舞姿之下吧……,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
407,"哎呀，可愛的小寶貝。
你會向我展示什麼樣的舞蹈呢，真是期待……",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
408,"恭喜您。
這0金碟幣是您的獎品，請收下！
您想要再挑戰一次嗎？",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
409,"感謝您的參與。
您想要再挑戰一次嗎？",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
410,所持寵物不足3隻，無法參加“萌寵之王”。,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
411,萌寵之王,關卡挑戰,對戰,大賽,遊戲引導,取消,,,,,,0,0,412,0,414,416,0,0,0,0,0,0,14,0,0,False,False
412,關卡挑戰,返回,,,,,,,,,,411,0,0,0,0,0,0,0,0,0,0,0,15,0,0,False,False
413,對戰,玩家對戰（無績點賽）,玩家對戰（績點賽）,電腦對戰,返回,,,,,,,411,0,0,0,415,411,0,0,0,0,0,0,10,0,0,False,False
414,大賽,大賽對戰,大賽訊息,排行榜,返回,,,,,,,411,0,0,0,0,411,0,0,0,0,0,0,10,0,0,False,False
415,電腦對戰,討伐級(Easy),殲滅級(Normal),殲殛級(Hard),返回,,,,,,,411,0,0,0,0,413,0,0,0,0,0,0,10,0,0,False,False
416,遊戲導覽員,寵物快速鍵的編輯方法,玩法教學,返回,,,,,,,,411,0,471,0,411,0,0,0,0,0,0,0,10,0,0,False,False
417,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
418,"**萌寵之王**
指揮手下的寵物大軍獲得勝利！

確定要玩嗎？",是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
419,"第UNKNOWN次萌寵之王大賽

開賽時間（地球時間）：
2013年8月27日（星期二） 8點～
2013年8月27日（星期二） 8點
參賽資格：
大賽規則：

",確定,,,,,,,,,,414,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,False
420,"現在沒有正在進行中的大賽。

下次開賽時間
2013年8月27日（星期二） 8點～
2013年8月27日（星期二） 8點
參賽資格:
大賽規則:

",確定,,,,,,,,,,414,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,False
421,歡迎來到“萌寵之王”大賽的接待處！,,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
422,要做什麼？,關於下次大賽,聽取大賽說明,取消,,,,,,,,0,0,424,425,0,0,0,0,0,0,0,0,10,0,0,False,False
423,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
424,"下次，為第UNKNOWN次萌寵之王大賽的參賽資格為，
，
大賽規則是。",返回,,,,,,,,,,454,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
425,"在這個金碟遊樂園，
將會定期舉行“萌寵之王”的大賽！",,,,,,,,,,,468,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
426,"歡迎來到“萌寵之王”大賽的接待處！
現在，第UNKNOWN次萌寵之王大賽正在舉辦之中。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
427,要做什麼？,參加大賽,關於正在舉辦的大賽,聽取大賽說明,取消,,,,,,,0,0,469,429,430,0,0,0,0,0,0,0,10,0,0,False,False
428,要參加當前正在舉辦的大賽嗎？,是,否,,,,,,,,,427,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
429,"當前正在舉辦的第UNKNOWN次萌寵之王大賽，
參賽資格是，
大賽規則是。",返回,,,,,,,,,,462,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
430,"在這個金碟遊樂園，
將會定期舉行“萌寵之王”的大賽！",,,,,,,,,,,467,764,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
431,"在大賽中，將以排位戰的形式進行大賽對戰，
進行對戰的冒險者們將會互相爭奪“積分”。",,,,,,,,,,,432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
432,"成功參加大賽之後，
從“萌寵之王”對戰台處選擇“大賽對戰”，
並在對戰中獲勝的話，就可以獲得積分。",,,,,,,,,,,433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
433,"大賽對戰的可進行次數會根據每次大賽的不同而有所變化。
戰勝對手的績點越高，獲得的積分也就越多！",,,,,,,,,,,447,764,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
434,"您已經成功報名參加了第UNKNOWN次萌寵之王大賽。
請您多多加油，以獲得高位排名為目標而努力吧！",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
435,"……哎呀？
客人您之前已經報名參加了本次大賽了。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
436,"……非常抱歉，
您無法報名參加大賽。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
437,"當前正在舉辦的大賽的參賽資格是，
。
非常抱歉，您似乎沒有滿足參賽條件。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
438,"……非常抱歉，
您無法報名參加大賽。
請您先完成關卡挑戰的第二關才能解鎖大賽。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
439,"哎呀，您好像已經錯過了獎品領取時間……
領取獎品的期限是至下一次大賽開賽為止，
請您今後多加注意。",,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
440,"您辛苦了！
第UNKNOWN次萌寵之王大賽圓滿結束。
那麼就由我來確認一下客人您的排名。",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
441,"恭喜您，您取得了大賽的第0名！
請收下您的獎品，包括加算積分所得的0金碟幣，
共計0金碟幣！",,,,,,,,,,,444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
442,"非常遺憾，本次大賽您未能取得名次……
那麼，請收下您出席本次大賽獲得的參與獎0金碟幣！",,,,,,,,,,,444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
443,"非常遺憾……您沒有獲得任何獎勵……
希望您能在下一次大賽中有更加出色的表現！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
444,要領取獎品嗎？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
445,"感謝您參加本次大賽！
下次大賽也請您踴躍參加！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
446,"您已經成功申請了“萌寵之王”的對戰。
在比賽開始前，請在陸行鳥廣場內稍等片刻。",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
447,"在大賽結束之後，
會根據參賽者所獲得的積分來決定最終排名。",,,,,,,,,,,448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
448,"排名越高，能夠獲得的金碟幣獎勵就越多。
所以請您務必努力衝擊上位名次！
大賽排名可以在排行榜上查看。",,,,,,,,,,,449,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
449,"另外，獎品的領取時間是
從本次大賽結束至下一次大賽開始為止，
請注意不要錯過。",,,,,,,,,,,450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
450,"在大賽中，會使用專用的“大賽規則”，
建議您在參賽前仔細確認清楚。
想要參加大賽或者確認規則的話，只要來我這裡就可以了！",,,,,,,,,,,478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False
451,您目前無法領取大賽獎品。,,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
452,確定要取消參賽申請嗎？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
453,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
454,"下次大賽的開賽時間為，
2013年8月27日（星期二） 8點（地球時間）至
2013年8月27日（星期二） 8點（地球時間）。",,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
455,"在大賽中，將以排位戰的形式進行大賽對戰，
進行對戰的冒險者們將會互相爭奪“積分”。",,,,,,,,,,,456,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
456,"成功參加大賽之後，
從“萌寵之王”對戰台處選擇“大賽對戰”，
並在對戰中獲勝的話，就可以獲得積分。",,,,,,,,,,,457,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
457,"大賽對戰的可進行次數會根據每次大賽的不同而有所變化。
所戰勝對手的績點越高，獲得的積分也就越多！",,,,,,,,,,,458,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
458,"在大賽結束之後，
會根據參賽者所獲得的積分來決定最終排名。",,,,,,,,,,,459,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
459,"排名越高，能夠獲得的金碟幣獎勵就越多。
所以請您務必努力衝擊上位名次！
大賽排名可以在排行榜上查看。",,,,,,,,,,,460,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
460,"另外，獎品的領取時間是
從本次大賽結束至下一次大賽開始為止，
請注意不要錯過。",,,,,,,,,,,461,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
461,"在大賽中，會使用專用的“大賽規則”，
建議您在參賽前仔細確認清楚。
想要參加大賽或者確認規則的話，只要來我這裡就可以了！",,,,,,,,,,,477,0,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
462,"大賽的結束時間，
是2013年8月27日（星期二） 8點（地球時間）。
可以進行大賽對戰的時間則是截止到大賽結束前15分鐘，敬請注意。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
