#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Item1,Item2,PopRange0,PopRange1,PopRange2,Unknown5,Unknown6,Unknown7,Unknown8,Image,PlaceName,Unknown9,Objective1,Objective2,Objective3,RequiredAmount1,RequiredAmount2,Unknown10,Unknown11,Unknown12,Unknown13
87,探索任務：收集過屬性水晶,"屬性之力發生劇烈變化的雲冠群島很容易促使乙太結晶。帶有強大屬性之力的水晶極有可能成為重要資源。
所以我們希望冒險者能說明我們收集過屬性水晶，請將收集到的物資交給恩惠號附近的艾因哈特家的飛行員。

另外，在執行任務的過程中，也希望你們能夠在目標地區附近進行探索，以提高“活動評價”。

※參加F.A.T.E.事件等可提升活動評價。","這裡是艾因哈特管制台……
經確認，所有探索任務均已完成。","感謝各位冒險者的大力協助。
我們已經準備了相對應的報酬。","今後你們可以隨時利用乙太洞前往另一側進行自由探索。
祝你們探索順利！",2002041,2002044,6798635,6798647,6710324,0,0,0,6710323,111101,0,0,18,22,25,4,4,1,0,0,0
88,探索任務：打倒危險魔獸,"雲冠群島高密度的乙太吸引了很多危險的生物，這些生物正是我們探索的最大障礙。
我們希望身手高強的冒險者能幫助我們排除危險魔獸，請使用能吸引特定生物的誘引香陷阱，引來目標並將其打倒。

另外，在執行任務的過程中，也希望你們能夠在目標地區附近進行探索，以提高“活動評價”。

※參加F.A.T.E.事件等可提升活動評價。","這裡是艾因哈特管制台……
經確認，所有探索任務均已完成。","感謝各位冒險者的大力協助。
我們已經準備了相對應的報酬。","今後你們可以隨時利用乙太洞前往另一側進行自由探索。
祝你們探索順利！",0,0,6710298,6710307,6710294,0,0,0,6887961,111101,0,0,63,66,73,3,3,3,0,0,0
89,探索任務：打倒危險魔獸,"雲冠群島高密度的乙太吸引了很多危險的生物，這些生物正是我們探索的最大障礙。
我們希望身手高強的冒險者能幫助我們排除危險魔獸，請使用能吸引特定生物的誘引香陷阱，引來目標並將其打倒。

另外，在執行任務的過程中，也希望你們能夠在目標地區附近進行探索，以提高“活動評價”。

※參加F.A.T.E.事件等可提升活動評價。","這裡是艾因哈特管制台……
雖然出現了預想不到的強敵，但已被確認排除。","感謝各位冒險者的大力協助。
我們已經準備了相對應的報酬。","今後你們可以隨時利用乙太洞前往另一側進行自由探索。
祝你們探索順利！",0,0,6710320,6710306,6710306,0,0,0,6887967,111101,0,0,79,84,94,3,3,3,0,0,0
90,探索任務：打倒危險魔獸,"雲冠群島高密度的乙太吸引了很多危險的生物，這些生物正是我們探索的最大障礙。
我們希望身手高強的冒險者能幫助我們排除危險魔獸，請使用能吸引特定生物的誘引香陷阱，引來目標並將其打倒。

另外，在執行任務的過程中，也希望你們能夠在目標地區附近進行探索，以提高“活動評價”。

※參加F.A.T.E.事件等可提升活動評價。","這裡是艾因哈特管制台……
經確認，所有探索任務均已完成。","感謝各位冒險者的大力協助。
我們已經準備了相對應的報酬。","今後你們可以隨時利用乙太洞前往另一側進行自由探索。
祝你們探索順利！",0,0,6710345,6710295,6710285,0,0,0,6887957,111101,0,0,77,96,74,3,3,3,0,0,0
91,探索任務：採集雲海生物標本,"雲冠群島是一座長期與外界隔離的浮島，不僅有珍稀的古代生物在此棲息，還有受到屬性之力影響的變異個體。
我們希望冒險者幫忙採集這些珍稀生物的標本用作博物學研究。請使用能吸引特定生物的誘引香陷阱，引來目標並將其打倒，然後採集標本。

另外，在執行任務的過程中，也希望你們能夠在目標地區附近進行探索，以提高“活動評價”。

※參加F.A.T.E.事件等可提升活動評價。","這裡是艾因哈特管制台……
經確認，所有探索任務均已完成。","感謝各位冒險者的大力協助。
我們已經準備了相對應的報酬。","今後你們可以隨時利用乙太洞前往另一側進行自由探索。
祝你們探索順利！",2002064,2002062,6710303,6710291,6710324,0,0,0,6710323,111101,0,0,27,33,36,3,3,1,0,0,0
92,探索任務：收集誘引香的素材,"我們艾因哈特家在探索過程中發現了一種奇特的生物現象。在雲冠群島區域，有一部分生物可以通過散發香味來吸引其他種類的生物。
為了提高狩獵的效率，我們準備利用這些生物來製作誘引香陷阱。希望冒險者能夠前往指定的兩處地點討伐特定的生物，以收集我們所需要的素材。

另外，在執行任務的過程中，也希望你們能夠在目標地區附近進行探索，以提高“活動評價”。

※參加F.A.T.E.事件等可提升活動評價。","這裡是艾因哈特管制台……
經確認，所有探索任務均已完成。","感謝各位冒險者的大力協助。
我們已經準備了相對應的報酬。","今後你們可以隨時利用乙太洞前往另一側進行自由探索。
祝你們探索順利！",2002059,2002060,6710317,6710310,6710324,0,0,0,6710323,111101,0,0,48,49,50,3,3,1,0,0,0
93,探索任務：採集古生物的蛋,"為了進行博物學研究，希望冒險者能幫我們採集古生物的蛋。但那些蛋被藏得很嚴密，不容易找到。因此，我們決定利用一種喜歡吃蛋的老鼠魔物。
你們可以先在周圍狩獵以及探索，等想要偷蛋的老鼠出現後就立即趕往那裡打倒它們，把蛋搶過來並運到回收地點。

另外，在執行任務的過程中，也希望你們能夠在目標地區附近進行探索，以提高“活動評價”。

※參加F.A.T.E.事件等可提升活動評價。","已確認目標到達回收地點……
只要運送到那裡就好，接下來我們會進行回收的。","感謝各位冒險者的大力協助。
我們已經準備了相對應的報酬。","今後你們可以隨時利用乙太洞前往另一側進行自由探索。
祝你們探索順利！",0,0,6710333,6710321,6710321,0,0,6798621,6798620,111101,0,0,43,46,47,3,3,2,0,0,5
94,探索任務：採集古生物的蛋,"為了進行博物學研究，希望冒險者能幫我們採集古生物的蛋。但那些蛋被藏得很嚴密，不容易找到。因此，我們決定利用一種喜歡吃蛋的老鼠魔物。
你們可以先在周圍狩獵以及探索，等想要偷蛋的老鼠出現後就立即趕往那裡打倒它們，把蛋搶過來並運到回收地點。

另外，在執行任務的過程中，也希望你們能夠在目標地區附近進行探索，以提高“活動評價”。

※參加F.A.T.E.事件等可提升活動評價。","已確認目標到達回收地點……
只要運送到那裡就好，接下來我們會進行回收的。","感謝各位冒險者的大力協助。
我們已經準備了相對應的報酬。","今後你們可以隨時利用乙太洞前往另一側進行自由探索。
祝你們探索順利！",0,0,6710289,6710337,6710337,0,0,6798625,6798624,111101,0,0,39,45,47,3,3,2,0,0,5
95,探索任務：試劑實驗,"我們艾因哈特家為了更好地進行雲冠群島探索，也在開發新型技術。其中一項成果就是這種試劑。
理論上來說……這種弱化試劑能夠降低特定生物的戰鬥力。所以希望各位冒險者能幫助我們實踐證明一下它的效果。

另外，在執行任務的過程中，也希望你們能夠在目標地區附近進行探索，以提高“活動評價”。

※參加F.A.T.E.事件等可提升活動評價。","這裡是艾因哈特管制台……
經確認，所有探索任務均已完成。","感謝各位冒險者的大力協助。
我們已經準備了相對應的報酬。","今後你們可以隨時利用乙太洞前往另一側進行自由探索。
祝你們探索順利！",2002061,0,6710324,6710344,6710311,0,0,0,6887987,111101,2745,0,51,55,57,1,3,3,0,0,0
96,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
