#,Text,BalloonTime,Unknown0,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
10436,"這樣下去會……
全員撤退！",4,0,2,0,1,25,False,False,False,False,False
10437,"把收集到的新兵器組件
拿到我這裡來！",4,0,2,0,1,25,False,False,False,False,False
10438,這裡就交給我，大家快撤退！,4,0,2,0,1,25,False,False,False,False,False
10439,已粉碎敵方戰力！,4,0,2,0,1,25,False,False,False,False,False
10440,好了，收隊！,4,0,2,0,1,25,False,False,False,False,False
10441,"暗之戰士閣下？！
你是從哪裡來的？",4,0,2,0,1,25,False,False,False,False,False
10442,目前正在和未知勢力進行交戰！,4,0,2,0,1,25,False,False,False,False,False
10443,是時候強化一下了！,4,0,2,0,1,25,False,False,False,False,False
10444,四散奔逃吧！,4,0,2,0,1,25,False,False,False,False,False
10445,"看招！
注意腳下哦！",4,0,2,0,1,25,False,False,False,False,False
10446,接我這招！,4,0,2,0,1,25,False,False,False,False,False
10447,很好！,4,0,2,0,1,25,False,False,False,False,False
10448,"嘿，叛軍們！
我給你們兩個選項吧？",1,0,5,0,4,25,False,False,False,False,False
10449,"一是死在這裡，二是乖乖投降。
快選吧！",1,0,5,0,4,25,False,False,False,False,False
10450,快投降吧！,4,0,2,0,1,25,False,False,False,False,False
10451,"哈哈哈哈！解放者啊！
你看起來還挺可怕的嘛！",1,0,5,0,4,25,False,False,False,False,False
10452,"那我再問你一遍！
要不要來我手下做事啊？",1,0,5,0,4,25,False,False,False,False,False
10453,"竟然在勸說解放者閣下……
是認真的嗎？！",4,0,2,0,1,25,False,False,False,False,False
10454,"哦哦，竟然打倒了我們的大力士，
我真是越來越中意你了！",1,0,5,0,4,25,False,False,False,False,False
10455,加入我們吧！,4,0,2,0,1,25,False,False,False,False,False
10456,大魚大肉任你吃！,4,0,2,0,1,25,False,False,False,False,False
10457,"唔啊……好沉重的一擊……
我果然沒有看錯人！",1,0,5,0,4,25,False,False,False,False,False
10458,"嘖……到此為止了嗎！
但我是不會放棄的，解放者！",1,0,5,0,4,25,False,False,False,False,False
10459,被一個難纏的傢伙迷上了啊……,4,0,2,0,1,25,False,False,False,False,False
10460,"再繼續下去太危險了！
大家快撤退！",1,0,5,0,4,25,False,False,False,False,False
10461,"哈哈哈哈！怎麼樣！我們很強吧！
解放者，這裡隨時有你的一席之位！",1,0,5,0,4,25,False,False,False,False,False
10462,恭候你的到來！,4,0,2,0,1,25,False,False,False,False,False
10463,大魚大肉任你吃！,4,0,2,0,1,25,False,False,False,False,False
10464,"感謝你來幫忙！
護衛工作就交給你了！",3,0,3,0,1,25,False,False,False,False,False
10465,"唔……已經被追上了嗎？！
我、我也要戰鬥，我要保護它！",1,0,5,0,4,25,False,False,False,False,False
10466,"發現一角獸和逃兵了！
別放跑了！就地處決！",1,0,5,0,4,25,False,False,False,False,False
10467,那個背叛者！,3,0,2,0,1,25,False,False,False,False,False
10468,別想跑！,3,0,2,0,1,25,False,False,False,False,False
10469,"明白！
開始攻擊！",3,0,2,0,1,25,False,False,False,False,False
10470,噅！,3,0,2,0,1,25,False,False,False,False,False
10471,"呼……太好了，還沒有變成馬肉吧？
聰明的小馬，我來啦！",1,0,5,0,4,25,False,False,False,False,False
10472,"克拉莉西！
我是不會交給你的！",3,0,2,0,1,25,False,False,False,False,False
10473,追！,3,0,2,0,1,25,False,False,False,False,False
10474,抓起來！,3,0,2,0,1,25,False,False,False,False,False
10475,粗暴點也沒關係！,3,0,2,0,1,25,False,False,False,False,False
10476,噅！,3,0,2,0,1,25,False,False,False,False,False
10477,卑劣的背叛者！,3,0,3,0,1,25,False,False,False,False,False
10478,"我絕不會忘記……
這份屈辱……",3,0,3,0,1,25,False,False,False,False,False
10479,"好像……已經甩開追兵了。
但總有種異樣的氣息……",1,0,5,0,4,25,False,False,False,False,False
10480,"總之是成功保護好一角獸了。
真是太感謝了！",1,0,5,0,4,25,False,False,False,False,False
10481,嚕嚕嚕嚕嚕……,3,0,2,0,1,25,False,False,False,False,False
10482,"我已經……到極限了……
一角獸，你一定要逃掉啊……",1,0,5,0,4,25,False,False,False,False,False
10483,噅！！,3,0,2,0,1,25,False,False,False,False,False
10484,看招！,3,0,2,0,1,25,False,False,False,False,False
10485,饒不了你！,3,0,2,0,1,25,False,False,False,False,False
10486,呀！,3,0,2,0,1,25,False,False,False,False,False
10487,死在這裡吧！,3,0,2,0,1,25,False,False,False,False,False
10488,礙事的傢伙！,3,0,2,0,1,25,False,False,False,False,False
10489,我說好了會保護它的！,3,0,2,0,1,25,False,False,False,False,False
10490,噅！,3,0,2,0,1,25,False,False,False,False,False
10491,有肉吃啦！,4,0,2,0,1,25,False,False,False,False,False
10492,食、食人鯊啊！,3,0,2,0,1,25,False,False,False,False,False
10493,呀！,3,0,2,0,1,25,False,False,False,False,False
10494,快跑！,3,0,2,0,1,25,False,False,False,False,False
10495,別過來！,3,0,2,0,1,25,False,False,False,False,False
10496,誰來救救我！,3,0,2,0,1,25,False,False,False,False,False
10497,"嗯……那就是傳聞中的食人鯊嗎？！
大家快跑！快跑啊！",1,0,4,0,3,25,False,False,False,False,False
10498,"很好，這樣一來就該輪到我出場了！
人工轟擊怪，培育開始！",1,0,4,0,3,25,False,False,False,False,False
10499,交給你了，釋放出大炎獸的全力吧！,1,0,4,0,3,25,False,False,False,False,False
10500,加油啊！,3,0,2,0,1,25,False,False,False,False,False
10501,上啊！,3,0,2,0,1,25,False,False,False,False,False
10502,就在那裡！,3,0,2,0,1,25,False,False,False,False,False
10503,謝謝！,3,0,2,0,1,25,False,False,False,False,False
10504,得救了！,3,0,2,0,1,25,False,False,False,False,False
10505,好、好強的爆炸！,3,0,2,0,1,25,False,False,False,False,False
10506,"很好，就是這樣！
食人鯊似乎已經變弱了！",1,0,4,0,3,25,False,False,False,False,False
10507,"嗯……難道說，你要使出那招了嗎！
使出那招的話，你會……",1,0,4,0,3,25,False,False,False,False,False
10508,得、得救了！,4,0,2,0,1,25,False,False,False,False,False
10509,"撿回了一條命……
謝謝你！",4,0,2,0,1,25,False,False,False,False,False
10510,輔助機射出！,6,0,3,0,1,25,False,False,False,True,False
10511,啊，我看見了光……,6,0,3,0,1,25,False,False,False,True,False
10512,別想逃！！,6,0,3,0,1,25,False,False,False,True,False
10513,"目標鎖定……
結束吧！",6,0,3,0,1,25,False,False,False,True,False
10514,"可惡……
既然如此！",6,0,3,0,1,25,False,False,False,True,False
10515,斬碎一切！,6,0,3,0,1,25,False,False,False,True,False
10516,碾壓一切！,6,0,3,0,1,25,False,False,False,True,False
10517,掃蕩一切！,6,0,3,0,1,25,False,False,False,True,False
10518,強制傳送！,6,0,3,0,1,25,False,False,False,True,False
10519,"願那些勇敢戰鬥到最後一刻的
士兵們能夠安息……",1,0,5,0,4,25,False,False,False,False,False
10520,"尤恩布大人！
博茲雅叛軍出現了！",1,0,5,0,4,25,False,False,False,False,False
10521,"休想再繼續奪走我部下的性命！
為了自由，你們就死在這裡吧！",1,0,5,0,4,25,False,False,False,False,False
10522,開始我們的復仇之戰吧！,3,0,2,0,1,25,False,False,False,False,False
10523,誓死追隨尤恩布大人！,3,0,2,0,1,25,False,False,False,False,False
10524,"為什麼不去理解加布藍斯大人的理想！
你們就這麼恨我們嗎！",1,0,5,0,4,25,False,False,False,False,False
10525,"嗯……
我們只想奪回祖國哦？",1,0,5,0,4,25,False,False,False,False,False
10526,"你不是加雷馬族人吧？
是被徵用的屬州市民嗎？",1,0,5,0,4,25,False,False,False,False,False
10527,"那又怎樣！
在加布藍斯大人的理念中沒有種族和性別之分！",1,0,5,0,4,25,False,False,False,False,False
10528,"但你卻在無情地踐踏著
想要獲得獨立的博茲雅人！",1,0,5,0,4,25,False,False,False,False,False
10529,"那是因為博茲雅不應該只屬於博茲雅人，
而是要成為接納所有人的王國樂土！",1,0,5,0,4,25,False,False,False,False,False
10530,"我、我要……
死在這裡了嗎？",4,0,2,0,1,25,False,False,False,False,False
10531,"尤恩布大人……
我……對您……",4,0,2,0,1,25,False,False,False,False,False
10532,啊……我的同伴們！,1,0,5,0,4,25,False,False,False,False,False
10533,"高唱自由的嗜血蠻族們！
我會記恨你們一輩子！",1,0,5,0,4,25,False,False,False,False,False
10534,就這麼放她走真的好嗎……,4,0,2,0,1,25,False,False,False,False,False
10535,"她也不過是在追求
屬於她的自由而已……",4,0,2,0,1,25,False,False,False,False,False
10536,"我知道我太天真了……
可是……",4,0,2,0,1,25,False,False,False,False,False
10537,"這、這樣下去可不妙啊！
先回到後方重整態勢吧！",1,0,5,0,4,25,False,False,False,False,False
10538,"哈……哈……
我是絕對不會輸的！",4,0,2,0,1,25,False,False,False,False,False
10539,"帝國湖岸堡終於近在眼前了！
一口氣攻上去吧！",1,0,5,0,4,25,False,False,False,False,False
10540,"叛軍竟然都打到這裡了！
可惡，休想再往前邁進一步！",1,0,5,0,4,25,False,False,False,False,False
10541,"好像是魔獸大隊的人！
布拉茲、韋利博爾！鼓足幹勁上吧！",1,0,5,0,4,25,False,False,False,False,False
10542,"各位，跟著我們女王之刃！
前進！",1,0,5,0,4,25,False,False,False,False,False
10543,"來了啊，嗜血的蠻族們！
我要送你們去見我死去的同伴們！",1,0,5,0,4,25,False,False,False,False,False
10544,"喂！術士大隊的……叫尤恩布的傢伙！
你太靠前了，回來！",1,0,5,0,4,25,False,False,False,False,False
10545,"閉嘴！
誰也別想阻止我復仇！",1,0,5,0,4,25,False,False,False,False,False
10546,"我的同伴們……都在為了自由而戰！
可你們竟敢把他們……",1,0,5,0,4,25,False,False,False,False,False
10547,"你死去的同伴真的期待你為他們復仇嗎？
你應該為信念而戰不是嗎？",1,0,5,0,4,25,False,False,False,False,False
10548,"閉嘴、閉嘴、閉嘴！
區區蠻族，少在那裡揣測我同伴的想法了！",1,0,5,0,4,25,False,False,False,False,False
10549,"啊……終於……
可以與大家相會了……",3,0,2,0,1,25,False,False,False,False,False
10550,"可惡……果然無法輕易突破嗎！
先撤退！以免全軍覆沒！",1,0,5,0,4,25,False,False,False,False,False
10551,復仇的欲望提升了她的鬥志啊……,4,0,2,0,1,25,False,False,False,False,False
10552,"布拉茲、韋利博爾！
在據點會合吧！",4,0,2,0,1,25,False,False,False,False,False
10553,"到此為止了，各位叛軍們。
好好體會一下我的魔導兵器的威力吧！",1,0,5,0,4,25,False,False,False,False,False
10554,"援軍嗎？！
但是，我的利刃足以斬斷鐵皮人偶！",1,0,5,0,4,25,False,False,False,False,False
10555,"哎呀呀，戰線居然已經被壓到這裡了……
真是可悲可嘆啊。",1,0,5,0,4,25,False,False,False,False,False
10556,不過，我是不會輕易放你們過去的哦。,1,0,5,0,4,25,False,False,False,False,False
10557,"那種魔力……那個火焰！
不會錯的，那傢伙是鐵膽獄火 ！",1,0,5,0,4,25,False,False,False,False,False
10558,別害怕！,1,0,5,0,4,25,False,False,False,False,False
10559,"這種程度的魔力……
看我用魔力徹底消除它！",1,0,5,0,4,25,False,False,False,False,False
10560,"久等了！
讓我們也加入戰鬥吧！",1,0,5,0,4,25,False,False,False,False,False
10561,"哈哈哈！
我來了！勝利還會遠嗎？！",1,0,5,0,4,25,False,False,False,False,False
10562,又多了幾隻討厭的蒼蠅！,1,0,5,0,4,25,False,False,False,False,False
10563,希望是值得一戰的對手。,1,0,5,0,4,25,False,False,False,False,False
10564,"真是不想變老呢……
我就先走一步了哦？",4,0,2,0,1,25,False,False,False,False,False
10565,"本以為你們只是靠著數量優勢才打到了這裡……
沒想到這麼難纏！",1,0,5,0,4,25,False,False,False,False,False
10566,"薩托瓦爾！
阿爾貝雷歐閣下傳令說要進入下一階段了！",1,0,5,0,4,25,False,False,False,False,False
10567,"嗯……要結束野戰了嗎……
各位叛軍，我們有緣再見吧！",1,0,5,0,4,25,False,False,False,False,False
10568,"逃掉了嗎？
他明明還留有餘力……",1,0,5,0,4,25,False,False,False,False,False
10569,"剛才聽到他們說「下一階段」，
看來我們還不能放鬆警惕啊。",1,0,5,0,4,25,False,False,False,False,False
10570,"哈哈哈哈！為勝利歡呼吧！
敵人的巢穴就在眼前了！",1,0,5,0,4,25,False,False,False,False,False
10571,我、我的劍……竟然無效？！,1,0,5,0,4,25,False,False,False,False,False
10572,"認清現實，承認失敗吧。
這種程度的劍無法斬斷我的火焰。",1,0,5,0,4,25,False,False,False,False,False
10573,"撤、撤退吧！
活著才有繼續戰鬥的機會！",1,0,5,0,4,25,False,False,False,False,False
10574,"歡迎你們再來和我戰鬥。
不過，不知道你們還能不能活到那時候呢？",1,0,5,0,4,25,False,False,False,False,False
10575,"哎呀，
我好像在哪裡見過你……",1,0,5,0,4,25,False,False,False,False,False
10576,"嗯……
你是我僱來給寵物清理糞便的下人嗎？",1,0,5,0,4,25,False,False,False,False,False
10577,"哎呀，不是嗎？
對不起哦，我很少見到如此齷齪猥瑣的人呢！",1,0,5,0,4,25,False,False,False,False,False
10578,"好了，我優雅的寵物們！
把那些渣滓們的頭一個不剩地全部咬碎吧！",1,0,5,0,4,25,False,False,False,False,False
10579,"布拉茲、韋利博爾！
敵人看起來很棘手！",4,0,2,0,1,25,False,False,False,False,False
10580,你們兩個千萬別大意！,4,0,2,0,1,25,False,False,False,False,False
10581,"我知道！
速戰速決吧！",4,0,2,0,1,25,False,False,False,False,False
10582,"嘖，你打算玩到什麼時候？！
差不多該使出真本事了吧！",1,0,5,0,4,25,False,False,False,False,False
10583,魔獸的殺氣變重了？！,4,0,2,0,1,25,False,False,False,False,False
10584,正好！,4,0,2,0,1,25,False,False,False,False,False
10585,"布拉茲、韋利博爾！
現在正是緊要關頭！",4,0,2,0,1,25,False,False,False,False,False
10586,啊！我的寵物們！,4,0,2,0,1,25,False,False,False,False,False
10587,我要殺了你們這群渣滓！,4,0,2,0,1,25,False,False,False,False,False
10588,"竟……竟敢讓我……
跪倒在地……",1,0,5,0,4,25,False,False,False,False,False
10589,"你們……給我記住了！
你們遲早會變成我新寵物的飼料！",1,0,5,0,4,25,False,False,False,False,False
10590,"布拉茲、韋利博爾！
我們成功了！",4,0,2,0,1,25,False,False,False,False,False
10591,好厲害的魔獸……,4,0,2,0,1,25,False,False,False,False,False
10592,"讓那個花裡胡哨的老太婆
逃掉了啊……",4,0,2,0,1,25,False,False,False,False,False
10593,"千萬不要逞強！
選擇退卻也是一種勇氣！",4,0,2,0,1,25,False,False,False,False,False
10594,"布拉茲、韋利博爾！
撤退吧！",4,0,2,0,1,25,False,False,False,False,False
10595,"混蛋！
真讓人不爽！",4,0,2,0,1,25,False,False,False,False,False
10596,"……完全聽不進去啊！
看來只好用暴力讓你聽進去了！",1,0,5,0,4,25,False,False,False,False,False
10597,四散奔逃吧！,4,0,2,0,1,25,False,False,False,False,False
10598,接我這招！,4,0,2,0,1,25,False,False,False,False,False
10599,"收到……
載入機動程式……",4,0,2,0,1,25,False,False,False,False,False
10600,"開始檢測
針對我方攻擊的迴避能力。",4,0,2,0,1,25,False,False,False,False,False
10601,"啊……已判明……
心是正在活動的東西。",4,0,2,0,1,25,False,False,False,False,False
10602,我們存在的理由是……,4,0,2,0,1,25,False,False,False,False,False
10603,斬碎……斬斷……斬殺……,4,0,2,0,1,25,False,False,False,False,False
10604,"斬……嘻嘻……
嘰嘰嘻嘻……",4,0,2,0,1,25,False,False,False,False,False
10605,"帝國軍的混蛋，竟然在這裡建立據點！
看我用魔法將這裡夷為平地！",1,0,5,0,4,25,False,False,False,False,False
10606,"敵方部隊就交給我吧！
你們去破壞帝國軍的整備物資！",1,0,5,0,4,25,False,False,False,False,False
10607,"叛、叛軍？！
全員，準備迎擊！",1,0,5,0,4,25,False,False,False,False,False
10608,"哈……不過是一群依賴機械的懦夫！
在我的魔法面前就像紙一樣脆弱！",1,0,5,0,4,25,False,False,False,False,False
10609,"唔……浪費太多時間了嗎……
沒辦法了，先撤退吧！",1,0,5,0,4,25,False,False,False,False,False
10610,是！,4,0,2,0,1,25,False,False,False,False,False
10611,祝你旗開得勝！,4,0,2,0,1,25,False,False,False,False,False
10612,就交給我吧！,4,0,2,0,1,25,False,False,False,False,False
10613,該死的叛軍！,4,0,2,0,1,25,False,False,False,False,False
10614,休想得逞！,4,0,2,0,1,25,False,False,False,False,False
10615,死守物資！,4,0,2,0,1,25,False,False,False,False,False
10616,沒能破壞掉……,4,0,2,0,1,25,False,False,False,False,False
10617,可惡的帝國軍……,4,0,2,0,1,25,False,False,False,False,False
10618,好不甘心……,4,0,2,0,1,25,False,False,False,False,False
10619,到此為止了！惡徒！,4,0,2,0,1,25,False,False,False,False,False
10620,"什麼……
怎麼又是這些傢伙啊！",4,0,2,0,1,25,False,False,False,False,False
10621,"大家沒事吧？！
我來幫忙了！",4,0,2,0,1,25,False,False,False,False,False
10622,呼嘶！,3,0,3,0,1,25,False,False,False,False,False
10623,轟！,3,0,3,0,1,25,False,False,False,False,False
10624,呼嘶！,3,0,3,0,1,25,False,False,False,False,False
10625,嘭！,3,0,3,0,1,25,False,False,False,False,False
10626,真是無趣……,4,0,2,0,1,25,False,False,False,False,False
10627,用「烈焰之舞」來鼓舞吧！,3,0,2,0,1,25,False,False,False,False,False
10628,不要被捲入攻擊哦！,3,0,2,0,1,25,False,False,False,False,False
10629,"沒有支援的話，
我們贏不了！",3,0,2,0,1,25,False,False,False,False,False
10630,嗚噢噢噢！,5,0,2,0,1,25,False,False,False,False,False
10631,噗啊啊——！,5,0,2,0,1,25,False,False,False,False,True
10632,"嗯？
這傢伙是怎麼回事？！",3,0,2,0,1,25,False,False,False,False,False
10633,"他帶著什麼魔獸啊？！
我從沒見過！",3,0,2,0,1,25,False,False,False,False,False
10634,快向白沙恩大人報告！,3,0,2,0,1,25,False,False,False,False,False
10635,氣勢高漲！嗯！,1,0,4,0,3,25,False,False,False,False,False
10636,火力全開！嗯！,1,0,4,0,3,25,False,False,False,False,False
10637,你就是獸王萊昂的忠實奴僕嗎……,1,0,5,0,4,25,False,False,False,False,False
10638,"區區叛軍也配直呼萊昂大人的名諱？！
真是令人厭惡！",1,0,5,0,4,25,False,False,False,False,False
10639,噢噢噢噢噢！,1,0,5,0,4,25,False,False,False,False,False
10640,"別急！
好了，調教開始了！",3,0,2,0,1,25,False,False,False,False,False
10641,"萊昂大人！
非常……非常抱歉！",3,0,2,0,1,25,False,False,False,False,False
10642,"唔……
艾爾內斯隊長！",1,0,5,0,4,25,False,False,False,False,False
10643,"忠犬艾爾內斯……
這個男人的執念真是可怕……",1,0,5,0,4,25,False,False,False,False,False
10644,"這、這是什麼魔獸啊……
我們根本無計可施！",1,0,5,0,4,25,False,False,False,False,False
10645,"白沙恩大人！
還是先撤退吧！",1,0,5,0,4,25,False,False,False,False,False
10646,"萊昂大人！
這場勝利是屬於您的！",1,0,5,0,4,25,False,False,False,False,False
10647,吼！！,1,0,5,0,4,25,False,False,False,False,False
10648,上啊！,3,0,2,0,1,25,False,False,False,False,False
10649,幹掉它！,3,0,2,0,1,25,False,False,False,False,False
10650,就是這樣！,3,0,2,0,1,25,False,False,False,False,False
10651,"啊哈哈！
等一下！",3,0,2,0,1,25,False,False,False,False,False
10652,看招！,3,0,2,0,1,25,False,False,False,False,False
10653,太好了！,3,0,2,0,1,25,False,False,False,False,False
10654,耶！,3,0,2,0,1,25,False,False,False,False,False
10655,享受紅蓮祭吧！,3,0,2,0,1,25,False,False,False,False,False
10656,來抓我呀！,3,0,2,0,1,25,False,False,False,False,False
10657,好了，盡情玩耍吧！,3,0,2,0,1,25,False,False,False,False,False
10658,嘶……,1,0,4,0,3,25,False,False,False,False,False
10659,"保護大家……
開、始、自、爆！",1,0,4,0,3,25,False,False,False,False,False
10660,"謝謝你，人工轟擊怪！
我們絕不會忘記你的爆炸！",1,0,4,0,3,25,False,False,False,False,False
10661,"萊昂大人！
我會好好使用這隻魔獸的！",1,0,5,0,4,25,False,False,False,False,False
10662,吼！！,1,0,5,0,4,25,False,False,False,False,False
10663,要來了！,5,0,3,0,1,25,False,False,False,True,False
10664,"打倒……
帝國的……敵人……",4,0,2,0,1,25,False,False,False,False,False
10665,"打倒之後……
回家……",4,0,2,0,1,25,False,False,False,False,False
10666,啟動！,4,0,2,0,1,25,False,False,False,False,False
10667,0,4,0,2,0,1,25,False,False,False,False,False
10668,"這裡是實驗體VIII號、達波格……
火器管制系統啟動……開始清除敵人！",1,0,5,0,4,25,False,False,False,False,False
10669,"唔……唔唔……頭……
為什麼……我會……在這裡……",4,0,5,0,4,25,False,False,False,False,False
10670,"這裡是實驗體VIII號、達波格……
能量增益低下……無法繼續戰鬥……",4,0,5,0,4,25,False,False,False,False,False
10671,作戰行動中斷……本機即將回歸……,4,0,5,0,4,25,False,False,False,False,False
10672,魔導勞工，啟動……檢驗基本性能！,1,0,5,0,4,25,False,False,False,False,False
10673,「嗶嗶嗶……支援兵裝……正在連接！」,1,0,5,0,4,25,False,False,False,False,False
10674,"「損傷率超過95%……
無法繼續戰鬥……緊急撤離……」",1,0,5,0,4,25,False,False,False,False,False
10675,嗯……果然還有改善的餘地啊。,1,0,5,0,4,25,False,False,False,False,False
10676,"叛軍們，感謝你們為實驗做出的貢獻！
我們下次再見！",1,0,5,0,4,25,False,False,False,False,False
10677,"不行啊……這種程度的對手根本無法測試極限！
負荷測試中止，回去了！",1,0,5,0,4,25,False,False,False,False,False
10678,"「嗶嗶嗶……戰術晶片讀取完成！
好了，到了殺戮的時間了！」",1,0,5,0,4,25,False,False,False,False,False
10679,"即將開始最終測試。
成為我的研究資料吧，叛軍們！",1,0,5,0,4,25,False,False,False,False,False
10680,「嗶嗶嗶……追加兵裝……正在連接！」,1,0,5,0,4,25,False,False,False,False,False
10681,"「損傷率超過95%……
無法繼續戰鬥……緊急撤離……」",1,0,5,0,4,25,False,False,False,False,False
10682,"有了這項資料，實驗就能真正完成了！
感謝你們的協助！",1,0,5,0,4,25,False,False,False,False,False
10683,"不行啊……這種程度的戰鬥
根本無法測試魔導勞工的極限！",1,0,5,0,4,25,False,False,False,False,False
10684,0,1,0,5,0,4,25,False,False,False,False,False
10685,灰飛煙滅吧！,6,0,3,0,1,25,False,False,False,True,False
10686,發現魔獸了！,3,0,2,0,1,25,False,False,False,False,False
10687,"只要有我在，
勝利還會遠嗎？！",3,0,2,0,1,25,False,False,False,False,False
10688,"哈哈哈！
上吧！小弟們！",1,0,5,0,4,25,False,False,False,False,False
10689,唔噢噢！,1,0,5,0,4,25,False,False,False,False,False
10690,跟隨女王之刃！,1,0,5,0,4,25,False,False,False,False,False
10691,吼——！,1,0,5,0,4,25,False,False,False,False,False
10692,"哈哈哈！
看到了嗎，這就是我的實力！",4,0,2,0,1,25,False,False,False,False,False
10693,"不愧是女王之刃！
幹得漂亮！",4,0,2,0,1,25,False,False,False,False,False
10694,"形勢不妙啊！
撤退！撤退！",4,0,2,0,1,25,False,False,False,False,False
10695,我們明明有女王之刃……,4,0,2,0,1,25,False,False,False,False,False
10696,嗷啊啊——,4,0,2,0,1,25,False,False,False,False,False
10697,"快撤退！
脫離戰線！",4,0,2,0,1,25,False,False,False,False,False
10698,"布拉茲、韋利博爾！
發現敵方部隊了！",4,0,2,0,1,25,False,False,False,False,False
10699,"好！
擊退他們吧！",4,0,2,0,1,25,False,False,False,False,False
10700,……,4,0,2,0,1,25,False,False,False,False,False
10701,布拉茲，怎麼了？,4,0,2,0,1,25,False,False,False,False,False
10702,"有種異樣的氣息……
注意警戒！",4,0,2,0,1,25,False,False,False,False,False
10703,嗚哇！,1,0,5,0,4,25,False,False,False,False,False
10704,魔物？,1,0,5,0,4,25,False,False,False,False,False
10705,"不是友軍的魔獸嗎？
攻過來了！",1,0,5,0,4,25,False,False,False,False,False
10706,這、這些傢伙是怎麼回事！,4,0,2,0,1,25,False,False,False,False,False
10707,"之前感受到的氣息
果然是……",4,0,2,0,1,25,False,False,False,False,False
10708,"布拉茲、韋利博爾！
我們上吧！",4,0,2,0,1,25,False,False,False,False,False
10709,"太好了！
我們贏了！",4,0,2,0,1,25,False,False,False,False,False
10710,"可是，
那些魔物究竟是……",4,0,2,0,1,25,False,False,False,False,False
10711,"似乎不是
帝國軍的增援啊……",4,0,2,0,1,25,False,False,False,False,False
10712,"這裡太危險了！
先撤退吧！",4,0,2,0,1,25,False,False,False,False,False
10713,"布拉茲、韋利博爾！
我們在後方會合吧！",4,0,2,0,1,25,False,False,False,False,False
10714,失策了！,4,0,2,0,1,25,False,False,False,False,False
10715,"卡薩德……
還有鼴靈市集的各位！",5,0,3,0,1,25,False,False,False,False,False
10716,"竟然合力推動了那個大岩石……
真是感激不盡！",5,0,3,0,1,25,False,False,False,False,False
10717,"快看！
是鼴靈市集的人！",5,0,3,0,1,25,False,False,False,False,False
10718,"卡薩德……
還有鼴靈市集的各位！",5,0,3,0,1,25,False,False,False,False,False
10719,"竟然合力推動了那個大岩石……
真是感激不盡！",5,0,3,0,1,25,False,False,False,False,False
10720,是來幫助我們嗎！,5,0,3,0,1,25,False,False,False,False,False
10721,"瑪格努斯嗎！
幫大忙了！",5,0,3,0,1,25,False,False,False,False,False
10722,"看來你們修復了
更多的塔羅斯啊……",5,0,3,0,1,25,False,False,False,False,False
10723,"那個塔羅斯……
是瑪格努斯嗎！",5,0,3,0,1,25,False,False,False,False,False
10724,"這件事結束之後
得去道謝才行呢！",5,0,3,0,1,25,False,False,False,False,False
10725,"這樣一來就能前進了！
謝謝你們！",5,0,3,0,1,25,False,False,False,False,False
10726,"那些傢伙……
挺厲害的嘛！",5,0,3,0,1,25,False,False,False,False,False
10727,"薩夫！
還有傑瑞克！",5,0,3,0,1,25,False,False,False,False,False
10728,"薩夫！
還有傑瑞克！",5,0,3,0,1,25,False,False,False,False,False
10729,"那些傢伙……
挺厲害的嘛！",5,0,3,0,1,25,False,False,False,False,False
10730,"不管是誰
都別想攔住我！",5,0,3,0,1,25,False,False,False,False,False
10731,"好炫目的乙太……
這是個不容小覷的對手。",5,0,3,0,1,25,False,False,False,False,False
10732,"我們是絕對不會輸的！
絕對不會！",5,0,3,0,1,25,False,False,False,False,False
10733,"好炫目的乙太……
這是個不容小覷的對手。",5,0,3,0,1,25,False,False,False,False,False
10734,"在他的世界中，
他應該是位相當出色的英雄吧。",5,0,3,0,1,25,False,False,False,False,False
10735,"幫大忙了！
菲奧·烏兒！",5,0,3,0,1,25,False,False,False,False,False
10736,菲奧！你來幫我們啦！,5,0,3,0,1,25,False,False,False,False,False
10737,真是個可靠的援軍呢。,5,0,3,0,1,25,False,False,False,False,False
10738,"妖精王親臨戰場，
真是感激不盡……",5,0,3,0,1,25,False,False,False,False,False
10739,"妖精王親臨戰場，
真是感激不盡……",5,0,3,0,1,25,False,False,False,False,False
10740,"傳送魔法嗎……
那我們就不客氣了！",5,0,3,0,1,25,False,False,False,False,False
10741,"水妖族嗎！
變成很可靠的同伴了啊！",5,0,3,0,1,25,False,False,False,False,False
10742,"那個水妖居然會幫忙……
我是在做夢嗎？",5,0,3,0,1,25,False,False,False,False,False
10743,"水妖竟然會不求回報地
出手相助……",5,0,3,0,1,25,False,False,False,False,False
10744,"水妖竟然會不求回報地
出手相助……",5,0,3,0,1,25,False,False,False,False,False
10745,"你的水上行走術……
不會就是和它做了交易吧……",5,0,3,0,1,25,False,False,False,False,False
10746,"聰明的阿馬羅們
也來一起戰鬥了啊！",5,0,3,0,1,25,False,False,False,False,False
10747,連雲村的阿馬羅們都來了！,5,0,3,0,1,25,False,False,False,False,False
10748,謝謝你們！,5,0,3,0,1,25,False,False,False,False,False
10749,"不敢相信……
所有的妖精都來了……",5,0,3,0,1,25,False,False,False,False,False
10750,"不敢相信……
所有的妖精都來了……",5,0,3,0,1,25,False,False,False,False,False
10751,"這就是我們一路走來結下的善果……
我們絕不能倒在這裡！",5,0,3,0,1,25,False,False,False,False,False
