#,Name,NameShort,LevelingRoulette,HighLevelRoulette,MSQRoulette,GuildHestRoulette,ExpertRoulette,TrialRoulette,DailyFrontlineChallenge,LevelCapRoulette,MentorRoulette,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,AllianceRoulette,FeastTeamRoulette,NormalRaidRoulette,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,ShortCode,Unknown29,Unknown30,UnlockQuest,Unknown31,Unknown_70_1,Transient,Image,Icon,Unknown32,TerritoryType,Content,ItemLevelRequired,ItemLevelSync,SortKey,ContentLinkType,Unknown33,AcceptClassJobCategory,ContentMemberType,Unknown34,Unknown35,Unknown36,Unknown37,ClassJobLevelRequired,ClassJobLevelSync,Unknown38,Unknown39,ContentType,ContentUICategory,Unknown40,Unknown41,PvP,Unknown_70_2,Unknown42,AllowUndersized,Unknown43,Unknown57,AllowReplacement,Unknown44,AllowExplorerMode,Unknown45,Unknown46,Unknown47,Unknown48,HighEndDuty,Unknown49,Unknown50,Unknown51,DutyRecorderAllowed,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown58
596,朱雀征魂戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3fe,0,0,0,0,289,2055,112321,0,0,810,20057,355,0,137,1,2,108,3,0,0,0,0,70,70,0,0,4,21,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
597,極 朱雀征魂戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3fe_2,0,0,0,0,289,2056,112322,0,0,811,20058,370,0,156,1,2,108,3,0,0,0,0,70,70,1,0,4,22,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
598,禁地優雷卡 湧火之地,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3fc,0,0,68148,0,291,7005,112323,0,0,795,6,0,300,0,3,2,142,19,0,0,1,0,70,70,0,0,26,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
599,隱塞（機動戰）,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1p1,0,0,0,0,0,4032,112335,0,0,791,51002,0,0,401,1,0,146,18,0,0,0,0,30,0,0,0,6,23,0,-1,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True
600,登高跳跳樂大挑戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg,0,0,0,0,0,8007,112324,0,0,792,7,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
601,登高跳跳樂大挑戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_2,0,0,0,0,0,8007,112324,0,0,792,8,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
602,登高跳跳樂大挑戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_3,0,0,0,0,0,8007,112324,0,0,792,9,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
603,登高跳跳樂大挑戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_4,0,0,0,0,0,8007,112324,0,0,792,10,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
604,登高跳跳樂大挑戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_5,0,0,0,0,0,8007,112324,0,0,792,11,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
605,登高跳跳樂大挑戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_6,0,0,0,0,0,8007,112324,0,0,792,12,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
606,登高跳跳樂大挑戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_7,0,0,0,0,0,8007,112324,0,0,792,13,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
607,登高跳跳樂大挑戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_8,0,0,0,0,0,8007,112324,0,0,792,14,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
608,登高跳跳樂大挑戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_9,0,0,0,0,0,8007,112324,0,0,792,15,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
609,楔石洞,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec010,0,0,0,0,0,0,0,0,0,797,5026,0,0,0,1,2,142,1,0,0,0,0,70,70,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
610,出道戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz001,0,0,0,0,0,0,112332,0,0,796,35001,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
611,國境防線基姆利特暗區,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,g3d5_re,0,0,0,0,287,66,112333,0,0,1174,64,360,0,72,1,2,108,2,0,0,0,0,70,70,1,0,2,30,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
612,布丁拼盤,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz002,0,0,0,0,0,0,112332,0,0,796,35002,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
613,最初的岩壁——希派克納,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz003,0,0,0,0,0,0,112332,0,0,796,35003,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
614,怪力鐵巨人——克利俄斯,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz004,0,0,0,0,0,0,112332,0,0,796,35004,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
615,金幣龜兄弟,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz005,0,0,0,0,0,0,112332,0,0,796,35005,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
616,鐵鷹戰士,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz006,0,0,0,0,0,0,112332,0,0,796,35006,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
617,史萊姆合唱團,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz007,0,0,0,0,0,0,112332,0,0,796,35007,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
618,青之牙、紅之牙,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz008,0,0,0,0,0,0,112332,0,0,796,35008,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
619,七彩甜點——棉花軟糖,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz009,0,0,0,0,0,0,112332,0,0,796,35009,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
620,無頭王者——幽黑曲偶,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz010,0,0,0,0,0,0,112332,0,0,796,35010,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
621,爆前速攻,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz011,0,0,0,0,0,0,112332,0,0,796,35011,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
622,寄生植物——火花草,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz012,0,0,0,0,0,0,112332,0,0,796,35012,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
623,猩紅死妖姬——卡蜜拉,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz013,0,0,0,0,0,0,112332,0,0,796,35013,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
624,陪葬,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz014,0,0,0,0,0,0,112332,0,0,796,35014,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
625,來自亞拉戈的威脅——鬥獸系統,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz015,0,0,0,0,0,0,112332,0,0,796,35015,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
626,怪力獸王——迪克巴朗,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz016,0,0,0,0,0,0,112332,0,0,796,35016,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
627,剛柔鐵巨人——克利俄斯改,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz017,0,0,0,0,0,0,112332,0,0,796,35017,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
628,爆破死鬥,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz018,0,0,0,0,0,0,112332,0,0,796,35018,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
629,魅惑芳香——反射魔花瑞貝卡,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz019,0,0,0,0,0,0,112332,0,0,796,35019,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
630,著名組合——奧爾特羅斯&杜彭,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz020,0,0,0,0,0,0,112332,0,0,796,35020,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
631,憤怒合成獸——阿帕德馬克,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz021,0,0,0,0,0,0,112332,0,0,796,35021,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
632,爆炸湮滅——炸彈之祖,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz022,0,0,0,0,0,0,112332,0,0,796,35022,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
633,魔獸皇太子——凶惡巨獸太子,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz023,0,0,0,0,0,0,112332,0,0,796,35023,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
634,異形人偶師傅——艾匹羅基,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz024,0,0,0,0,0,0,112332,0,0,796,35024,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
635,邪惡青魔道士——啟示者,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz025,0,0,0,0,0,0,112332,0,0,796,35025,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
636,樂欲之所甌博訥修道院,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3r3,0,0,0,0,288,3076,112334,0,0,826,30077,365,0,66,1,2,108,4,0,0,0,0,70,70,2,0,5,18,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
637,青龍征魂戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3fg,0,0,0,0,289,2057,112339,0,0,824,20060,365,0,138,1,2,108,3,0,0,0,0,70,70,0,0,4,21,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
638,極 青龍征魂戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3fg_2,0,0,0,0,289,2058,112340,0,0,825,20061,380,0,157,1,2,108,3,0,0,0,0,70,70,1,0,4,22,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
639,禁地優雷卡 豐水之地,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3fd,0,0,68149,0,291,7006,112338,0,0,827,16,0,300,0,3,2,142,19,0,0,1,0,70,70,0,0,26,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
640,空軍裝甲駕駛員,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ride001,0,0,0,0,0,0,112337,0,0,832,62000,0,0,0,1,0,109,1,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
641,空軍裝甲駕駛員,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ride002,0,0,0,0,0,0,112337,0,0,832,62001,0,0,0,1,0,109,1,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
642,空軍裝甲駕駛員,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ride003,0,0,0,0,0,0,112337,0,0,832,62002,0,0,0,1,0,109,1,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
643,多瑪方城戰：半莊戰一般桌（段位戰）,半莊戰一般桌（段位戰）,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,emj001,0,0,0,0,0,8008,112336,0,0,831,61001,0,0,48,1,0,109,11,3,1,0,0,1,0,0,0,19,29,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
644,多瑪方城戰：半莊戰有段桌（段位戰）,半莊戰有段桌（段位戰）,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,emj002,0,0,0,0,0,8009,112336,0,0,831,61002,0,0,49,1,0,109,11,3,1,0,0,1,0,0,0,19,29,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
645,多瑪方城戰：半莊戰4人親友桌（帶食斷）,半莊戰4人親友桌（帶食斷）,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,emj003,0,0,0,0,0,8010,112336,0,0,831,61003,0,0,50,1,0,109,11,1,0,0,0,1,0,0,0,19,29,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True
646,風之使者,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fa_4,0,0,0,0,0,0,0,0,0,834,5027,0,0,0,1,0,108,1,0,0,0,0,50,50,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
647,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0200,0,0,0,0,0,0,0,0,0,839,184,0,0,0,5,0,108,1,0,0,0,0,0,50,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
648,英雄挽歌,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec011,0,0,0,0,0,0,0,0,0,830,5028,0,0,0,1,2,142,1,0,0,0,0,70,70,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
649,水妖幻園多恩美格禁園,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d2,0,0,0,0,292,68,112343,0,0,821,65,375,0,74,1,3,108,2,0,0,0,0,73,74,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
650,多瑪方城戰：半莊戰4人親友桌（不帶食斷）,半莊戰4人親友桌（不帶食斷）,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,emj004,0,0,0,0,0,8011,112336,0,0,831,61004,0,0,51,1,0,109,11,1,0,0,0,1,0,0,0,19,29,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True
651,文明古跡奇坦那神影洞,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d3,0,0,0,0,292,69,112344,0,0,823,66,380,0,75,1,3,108,2,0,0,0,0,75,76,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
652,終末幻想亞馬烏羅提,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d6,0,0,0,0,292,72,112347,0,0,838,67,410,440,78,1,3,108,2,0,0,0,0,80,80,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
653,伊甸希望樂園 覺醒之章1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g1,0,0,0,0,293,3077,112350,0,0,849,30078,425,0,100,1,3,108,3,0,0,0,0,80,80,1,0,5,34,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
654,伊甸零式希望樂園 覺醒之章1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g1_2,0,0,0,0,293,3081,112351,0,0,853,30079,440,0,112,1,3,108,3,0,0,0,0,80,80,1,0,5,35,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
655,異界遺構希爾科斯孿晶塔,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d7,0,0,0,0,292,73,112348,0,0,840,68,410,470,79,1,3,108,2,0,0,0,0,80,80,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
656,避暑離宮馬利卡大井,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d4,0,0,0,0,292,70,112345,0,0,836,69,385,0,76,1,3,108,2,0,0,0,0,77,78,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
