#,Text,Unknown6,BalloonTime,Unknown0,Unknown7,Unknown8,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
10755,"在暗淡的以太之中
灵魂正在发光……",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10756,"真可恨，竟然利用英雄们
想要拯救世界的心愿！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10757,"菲奥，谢谢你！
也替我向妖灵们道个谢！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10758,"操纵森林的树木……
这就是妖灵王的力量吗……",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10759,"森林中出现道路了！
我们走吧！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10760,"菲奥·乌儿！
谢谢你的帮助！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10761,"我们走吧……
前往雷克兰德！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10762,能看到水晶塔了！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
10763,马上就能到水晶都了！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
10764,"没想到还有
这种密道……",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10765,"没想到还有
这种密道……",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10766,一口气穿过去吧！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
10767,"虽然打法粗糙，
但是能感受到坚强的意志……",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10768,挺有本事的嘛！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
10769,是你认识的人吗？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
10770,挺有本事的嘛！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
10771,我们也不会输的！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
10772,那一拳也太乱来了吧……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
10773,"这里就交给他们吧，
我们继续前进！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10774,"希望各位赏金猎人
能平安无事！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10775,那一拳也太乱来了吧……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
10776,"你生气的时候也……
不，没什么……",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10777,"放、放马过来吧！
谁怕谁啊！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10778,"他的以太密度比之前的
敌人高出许多，小心一点！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10779,"喂喂……这家伙
原本也是人类吗？",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10780,"他的以太密度比之前的
敌人高出许多，小心一点！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10781,"明白了……
我会保护好你们的！",0,5,0,0,0,3,0,1,25,False,False,False,False,False
10782,终于找到叛军了！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10783,为艾尔内斯大人报仇！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10784,"杀光他们！
释放战场之犬！",0,1,0,0,0,5,0,4,25,False,False,False,False,False
10785,吼！！,0,1,0,0,0,5,0,4,25,False,False,False,False,False
10786,"是帝国军！
准备迎击！",0,1,0,0,0,5,0,4,25,False,False,False,False,False
10787,"真是一场
大快人心的胜利！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10788,噢噢噢噢！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10789,"艾尔内斯大人……
非常抱歉……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10790,快、快跑啊！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10791,"撑不住了！
撤退吧！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10792,知道魔兽大队的厉害了吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10793,"我们做到了！
艾尔内斯大人！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10794,请帮忙切断敌军的补给！,0,4,0,0,0,3,0,1,25,False,False,False,False,False
10795,"差不多该回去了！
感谢你的协助！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10796,"打不过吗……
没办法，撤退！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10797,追！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10798,抓起来！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10799,哦？叛军的增援吗？,0,1,0,0,0,5,0,4,25,False,False,False,False,False
10800,"不过，我正好想要
获得一些实战数据呢。",0,1,0,0,0,5,0,4,25,False,False,False,False,False
10801,"战斗控制系统，变更为D模式……
攻击增援部队！",0,1,0,0,0,5,0,4,25,False,False,False,False,False
10802,"嗯……遭遇的抵抗比想象中的要强啊。
接下来再继续投入魔导兵器进行测试吧……",0,1,0,0,0,5,0,4,25,False,False,False,False,False
10803,"有两下子……
测试中断，全机出击，进入歼灭战阶段！",0,1,0,0,0,5,0,4,25,False,False,False,False,False
10804,"怎、怎么会……我的魔导兵器们……
竟然被全灭了？！",0,1,0,0,0,5,0,4,25,False,False,False,False,False
10805,雕虫小技！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10806,"很好……和叛军的战斗可以证实
对付他们用这种水平的无人机就足够了。",0,1,0,0,0,5,0,4,25,False,False,False,False,False
10807,"我绝不会忘记……
这份屈辱……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10808,噢噢噢……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10809,喷发吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10810,"夺回苍鹰之巢了！
是我们赢了！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10811,"兽王莱昂……
真是个可怕的男人……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10812,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
10813,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
10814,加把劲！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10815,干掉他们！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10816,拿出全力！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10817,还差一点！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10818,来的更激烈吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10819,大干一场吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10820,只知道躲开有意思吗？,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10821,"接招！
可别轻易挂掉哦！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10822,惶恐地逃散吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10823,给我飞吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10824,设置地雷！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10825,"欢迎来到我的秘密宝殿！
让我们享受这永无止境的财宝之旅吧！",0,1,0,0,0,4,0,4,25,False,False,False,False,False
10826,"那就事不宜迟，
用些许的幻惑点缀这场邂逅吧！",0,1,0,0,0,4,0,4,25,False,False,False,False,False
10827,呵呵，躲得开吗？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10828,"灰尘散落，
唰唰唰唰！",0,3,0,0,0,2,0,1,25,False,False,False,False,False
10829,"工作变多，
唰唰唰唰！",0,3,0,0,0,2,0,1,25,False,False,False,False,False
10830,"勤劳工作，
唰唰唰唰！",0,3,0,0,0,2,0,1,25,False,False,False,False,False
10831,嗷嗷嗷！,0,1,0,0,0,4,0,4,25,False,False,False,False,False
10832,嗷嗷嗷……嗷嗷！,0,1,0,0,0,4,0,5,25,False,False,False,False,False
10833,咦？竟然会叫我出场！,0,1,0,0,0,4,0,4,25,False,False,False,False,False
10834,"太棒了！
看来你们无比幸运！",0,1,0,0,0,4,0,5,25,False,False,False,False,False
10835,道路似乎走不通了啊……,0,6,0,0,0,3,0,4,25,False,False,False,True,False
10836,诶？！,0,6,0,0,0,3,0,4,25,False,False,False,True,False
10837,这不祥的气息是？,0,6,0,0,0,3,0,4,25,False,False,False,True,False
10838,请安息吧……,0,6,0,0,0,3,0,4,25,False,False,False,True,False
10839,"又出现了危险的以太波动……
注意脚下！",0,6,0,0,0,3,0,4,25,False,False,False,True,False
10840,"看样子已经脱离
危险地带了！",0,6,0,0,0,3,0,4,25,False,False,False,True,False
10841,"解决了啊……
真厉害！",0,6,0,0,0,3,0,4,25,False,False,False,True,False
10842,"试着用一下
这个传送装置吧！",0,6,0,0,0,3,0,4,25,False,False,False,True,False
10843,继续前进吧！,0,6,0,0,0,3,0,4,25,False,False,False,True,False
10844,撤退了？,0,6,0,0,0,3,0,4,25,False,False,False,True,False
10845,愿其灵魂能够到达星海……,0,6,0,0,0,3,0,4,25,False,False,False,True,False
10846,这段楼梯应该是安全的。,0,6,0,0,0,3,0,4,25,False,False,False,True,False
10847,"呼……看样子
已经突破危险地带了。",0,6,0,0,0,3,0,4,25,False,False,False,True,False
10848,那光是？！,0,6,0,0,0,3,0,4,25,False,False,False,True,False
10849,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
10850,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
10851,咯咯哒！！,0,2,0,0,0,2,0,1,25,False,False,False,False,False
10852,咯咯！,0,2,0,0,0,2,0,1,25,False,False,False,False,False
10853,,0,0,0,0,0,0,0,0,0,False,False,False,False,False
10854,啊！干什么？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10855,好，我知道了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10856,休想！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10857,哈、哈！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10858,呃……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10859,不行……了吗……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10860,这就开始咏唱！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10861,抓住地灵族！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10862,为了女王陛下！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10863,迎击侵略者！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10864,不要畏惧死亡！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10865,"装填完毕……
随时准备攻击！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10866,剑型！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10867,盾型！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10868,"用我的剑……
斩击敌人！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10869,"用我的盾……
撞击敌人！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10870,支配着“重量”的力量啊！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10871,"重即是轻……
轻即是重……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10872,编织幻体！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10873,赋予实体！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10874,我的射击不存在死角！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10875,合力攻击！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10876,开始合力攻击！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10877,"合力攻击……
休想避开！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10878,合力攻击，准备完毕！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10879,接下来……才是关键……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10880,"力量……
力量……涌上来……了……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10881,我……要上……了……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10882,"忠诚的精兵们！
听从我的命令！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10883,斩尽杀绝！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10884,烦人的苍蝇！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10885,接招吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10886,斩碎一切！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10887,为了女王陛下！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10888,女王陛下万岁！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10889,"嘁……
被压制了吗！",0,3,0,0,0,2,0,1,25,False,False,False,False,False
10890,别碍事！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10891,接招！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10892,尝尝我的厉害吧！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10893,休想！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10894,我要做我力所能及之事！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10895,这里就交给我吧！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10896,不会让你得逞的！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10897,休想伤害我的同胞！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10898,为了博兹雅！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10899,我们必须保护好阿莉塞！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10900,阿莉塞，收下我的魔力！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10901,阿莉塞，接着！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10902,把你们的魔力传给我！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10903,还不够……还需要更多魔力！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10904,还差……一点！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10905,你们在磨磨蹭蹭干什么呢？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10906,上啊！干掉他们！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10907,快点解决他们！速战速决！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10908,把那些家伙放出来！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
10909,"感谢各位工匠交纳了足够的物资！
现在开始联合重建工程吧！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10910,"首先要整理一下西升歌文化区！
麻烦各位敲碎瓦砾，搬走碎片！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10911,"毕竟很久没开工了，
还请各位注意安全！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10912,"开始新的联合重建工程！
准备好了吗？",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10913,先是清理一下西升歌文化区吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10914,"把细碎瓦砾打扫一下，
方便人们移动。",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10915,物资充足，开始新的联合重建工程吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10916,"为了对西升歌文化区进行铺装作业，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10917,"这附近也整理得差不多了！
再加把劲！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10918,"这回的联合重建工程
要在西升歌文化区搭建房屋！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10919,"为了建设新的住房，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10920,"家是人们心灵的归宿！
所以要打好地基，让房屋更牢固。",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10921,"这回的联合重建工程
要继续在西升歌文化区搭建房屋！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10922,"为了完成搭建中的房屋，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10923,让我们搭建出符合文化区气质的房屋吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10924,物资已经足够，可以开始新的联合重建工程了！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10925,"为了建设新的住房，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10926,让我们在这片区域也搭建出完美的房屋吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10927,开始新的联合重建工程！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10928,"为了完成搭建中的房屋，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10929,"这是展示咱们匠人手艺的大好机会！
大伙加油！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10930,准备好了吗？开始新的联合重建工程！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10931,"为了建设新的住房，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10932,"为了让更多人有家可归！
加油搭建更多的房屋吧！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10933,物资充足，开始新的联合重建工程了！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10934,"为了完成搭建中的房屋，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10935,"让我们一口气搭完这附近所有的房屋吧！
加油！！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10936,这回的联合重建工程是要在这里修缮诗伯门！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10937,请从物资存放处领取资材后开始作业！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10938,"为了符合砥柱层的气质，
修缮出一座气派的大门吧！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10939,"各位，开始新的联合重建工程了！
这次一口气完成大门吧！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10940,请从物资存放处领取资材后开始作业！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10941,"等开通这里之后，
就能方便市民通行了！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10942,"这回的联合重建工程
要开始整理东升歌文化区了！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10943,"首先要清理一下这附近，
拜托大家粉碎挡道的大块瓦砾！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10944,一起把这片区域弄干净吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10945,好了！开始新的联合重建工程吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10946,先是清理一下东升歌文化区吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10947,清除所有细碎瓦砾！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10948,好了！开始新的联合重建工程吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10949,"为了对道路进行铺装作业，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10950,"建筑的基本是地基！
所以要整理好这片土地！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10951,"好了，这次的联合重建工程，
要开始搭建房屋了！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10952,"为了建设新的住房，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10953,为了让人们过上暖冬，加油干吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10954,"感谢各位工匠交纳物资！
开始联合重建工程吧！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10955,"为了完成搭建中的房屋，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10956,请大家尽情展示自己的工匠技艺！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10957,物资充足，开始联合重建工程吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10958,"为了建设新的住房，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10959,"这将是天穹街最后一批房屋了！
卯足干劲，别让自己后悔！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10960,"这回的联合重建工程
准备完成升歌文化区所有的房屋！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10961,"为了完成搭建中的房屋，
请从物资存放处领取资材后开始作业！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10962,大家齐心协力，搭建出最棒的房屋吧！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10963,"这回的联合重建工程
准备建造浸雪浴场！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10964,请从物资存放处领取资材后开始作业！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10965,"为了让大家能泡在温泉好好休息，
还请各位加把劲！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10966,久等了，联合重建工程开始啦！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10967,请从物资存放处领取资材后开始作业！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10968,"这次准备完成浸雪浴场！
等完成后就能进去好好休息了！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10969,"天穹街的联合重建工程终于到了最后阶段……
最后就用我们的双手搭建纪念碑吧！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10970,请从物资存放处领取资材后开始作业！,0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10971,"这将是和大伙最后一次的联合重建了……
我、我才没有哭啊！混蛋！！",0,1,9043,0,0,4,0,10,25,False,False,False,False,False
10972,"唔噢噢噢噢！
力量涌上来了！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10973,"碍事！
碍事！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10974,小心自己的脚下！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10975,"吼噢噢噢噢！
我要使出全力了！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10976,躲得开吗？！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10977,击垮你！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10978,这招如何！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10979,"我要将你们变小，
活吞下去！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10980,我开动了！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10981,烧死你们！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10982,"唔噢噢噢噢！
我要认真起来了！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10983,别想跑！！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10984,揍飞你们！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10985,还没完呢！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10986,淹死你们！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10987,噼里啪啦！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10988,继续继续！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10989,我要使出全力了！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10990,"唔噢噢噢噢……
真是让人火大！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10991,烧焦你们！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10992,"吱吱吱……
混沌啊，出现吧……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10993,爆炸吧，混沌！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10994,混沌啊，出现吧……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10995,"聚集起来吧……
亡者们……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10996,了解我们的仇恨吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10997,混沌啊，出现吧……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
10998,"站起来……
亡者们……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
10999,"再来一次……
混沌啊，出现吧……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11000,麻痹吧，畏惧吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11001,"唔噢噢噢！
消灭，消灭，消灭你们！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11002,"唔噢噢噢！
噼里啪啦，放马过来！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11003,噼里啪啦，放马过来！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11004,"唔噢噢噢！
快逃，快逃吧！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11005,来吧！仆人们！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11006,狂吠吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11007,逃不掉了！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11008,充满干劲，放马过来！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11009,这是来自迷宫王的诅咒！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11010,对着诅咒颤抖吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11011,"快逃，快逃，
尽情地逃吧！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11012,诅咒还没结束！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11013,对着诅咒颤抖吧！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11014,真是一群难缠的蛆虫！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11015,我要战斗到最后！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11016,"庆祝降神节的荒神乐，
现在正式开始！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11017,各位快来瞧一瞧看一看！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11018,哦？东方的演出吗？,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11019,嗯……是什么样的呢……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11020,好期待啊……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11021,"接下来要表演的是猛士与猛虎之间的较量……
请欣赏荒神乐——“咿咻打虎”！",0,1,0,0,0,4,0,4,25,False,False,False,False,False
11022,"潜藏于屏风之中的邪恶白虎……
就让我和弟子用秘术将你逼出屏风！",0,1,0,0,0,4,0,4,25,False,False,False,False,False
11023,哈！,0,2,0,0,0,2,0,1,25,False,False,False,False,False
11024,嘿！,0,2,0,0,0,2,0,1,25,False,False,False,False,False
11025,"面对凶猛的白虎，一名有着侠义之心的猛士站了出来！
较量正式开始！",0,1,0,0,0,4,0,4,25,False,False,False,False,False
11026,好、好厉害！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11027,画里的白虎真的跑出来了？,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11028,邪恶的白虎，虽然身躯庞大，可身手敏捷！,0,1,0,0,0,4,0,4,25,False,False,False,False,False
11029,"活了数百年的白虎，
想要用神通力迷惑猛士的双眼！",0,1,0,0,0,4,0,4,25,False,False,False,False,False
11030,"终于到了最后！
我们的猛士就快战胜邪恶白虎了！",0,1,0,0,0,4,0,4,25,False,False,False,False,False
11031,漂亮，打倒了白虎！此地的邪气也将散去！,0,1,0,0,0,4,0,4,25,False,False,False,False,False
11032,"本次荒神乐到这里就结束了……
敬请期待您的下次到来！",0,1,0,0,0,4,0,4,25,False,False,False,False,False
11033,"好厉害……
老虎回画里了！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11034,这就是东方的神秘吗？,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11035,"哎呀哎呀，奋战到最后却被白虎逃掉了……
也不知白虎逃去了何处……",0,1,0,0,0,4,0,4,25,False,False,False,False,False
11036,"那只老虎……
放着不管没事吗？",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11037,"不用担心，那只是我们用秘术实体化的幻影，
现在应该已经烟消云散了。",0,1,0,0,0,4,0,4,25,False,False,False,False,False
11038,那我就放心了……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11039,"多、多么……
勇猛的小猫咪啊！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11040,"好漂亮……
好高傲！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11041,呜呼，典膳……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
11042,"加油啊……
在那边！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
11043,"这演出的题材……
难道是……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
