#,Name,Unknown0,StampIcon,Unknown1,Category,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
860,,0,0,0,0,0,0,0,False,False,False
861,,0,0,0,0,0,0,0,False,False,False
862,,0,0,0,0,0,0,0,False,False,False
863,,0,0,0,0,0,0,0,False,False,False
864,,0,0,0,0,0,0,0,False,False,False
865,,0,0,0,0,0,0,0,False,False,False
866,,0,0,0,0,0,0,0,False,False,False
867,,0,0,0,0,0,0,0,False,False,False
868,,0,0,0,0,0,0,0,False,False,False
869,,0,0,0,0,0,0,0,False,False,False
870,,0,0,0,0,0,0,0,False,False,False
871,,0,0,0,0,0,0,0,False,False,False
872,,0,0,0,0,0,0,0,False,False,False
873,,0,0,0,0,0,0,0,False,False,False
874,,0,0,0,0,0,0,0,False,False,False
875,,0,0,0,0,0,0,0,False,False,False
876,,0,0,0,0,0,0,0,False,False,False
877,,0,0,0,0,0,0,0,False,False,False
878,,0,0,0,0,0,0,0,False,False,False
879,,0,0,0,0,0,0,0,False,False,False
880,,0,0,0,0,0,0,0,False,False,False
881,,0,0,0,0,0,0,0,False,False,False
882,,0,0,0,0,0,0,0,False,False,False
883,,0,0,0,0,0,0,0,False,False,False
884,,0,0,0,0,0,0,0,False,False,False
885,,0,0,0,0,0,0,0,False,False,False
886,,0,0,0,0,0,0,0,False,False,False
887,,0,0,0,0,0,0,0,False,False,False
888,,0,0,0,0,0,0,0,False,False,False
889,,0,0,0,0,0,0,0,False,False,False
890,,0,0,0,0,0,0,0,False,False,False
891,,0,0,0,0,0,0,0,False,False,False
892,,0,0,0,0,0,0,0,False,False,False
893,,0,0,0,0,0,0,0,False,False,False
894,,0,0,0,0,0,0,0,False,False,False
895,,0,0,0,0,0,0,0,False,False,False
896,,0,0,0,0,0,0,0,False,False,False
897,,0,0,0,0,0,0,0,False,False,False
898,,0,0,0,0,0,0,0,False,False,False
899,,0,0,0,0,0,0,0,False,False,False
900,,0,0,0,0,0,0,0,False,False,False
901,,0,0,0,0,0,0,0,False,False,False
902,,0,0,0,0,0,0,0,False,False,False
903,,0,0,0,0,0,0,0,False,False,False
904,,0,0,0,0,0,0,0,False,False,False
905,,0,0,0,0,0,0,0,False,False,False
906,,0,0,0,0,0,0,0,False,False,False
907,,0,0,0,0,0,0,0,False,False,False
908,,0,0,0,0,0,0,0,False,False,False
909,,0,0,0,0,0,0,0,False,False,False
910,,0,0,0,0,0,0,0,False,False,False
911,,0,0,0,0,0,0,0,False,False,False
912,,0,0,0,0,0,0,0,False,False,False
913,,0,0,0,0,0,0,0,False,False,False
914,,0,0,0,0,0,0,0,False,False,False
915,,0,0,0,0,0,0,0,False,False,False
916,,0,0,0,0,0,0,0,False,False,False
917,,0,0,0,0,0,0,0,False,False,False
918,,0,0,0,0,0,0,0,False,False,False
919,,0,0,0,0,0,0,0,False,False,False
920,,0,0,0,0,0,0,0,False,False,False
921,,0,0,0,0,0,0,0,False,False,False
922,,0,0,0,0,0,0,0,False,False,False
923,,0,0,0,0,0,0,0,False,False,False
924,,0,0,0,0,0,0,0,False,False,False
925,,0,0,0,0,0,0,0,False,False,False
926,,0,0,0,0,0,0,0,False,False,False
927,,0,0,0,0,0,0,0,False,False,False
928,,0,0,0,0,0,0,0,False,False,False
929,,0,0,0,0,0,0,0,False,False,False
930,,0,0,0,0,0,0,0,False,False,False
931,,0,0,0,0,0,0,0,False,False,False
932,,0,0,0,0,0,0,0,False,False,False
933,,0,0,0,0,0,0,0,False,False,False
934,,0,0,0,0,0,0,0,False,False,False
935,,0,0,0,0,0,0,0,False,False,False
936,,0,0,0,0,0,0,0,False,False,False
937,,0,0,0,0,0,0,0,False,False,False
938,,0,0,0,0,0,0,0,False,False,False
939,,0,0,0,0,0,0,0,False,False,False
940,,0,0,0,0,0,0,0,False,False,False
941,,0,0,0,0,0,0,0,False,False,False
942,,0,0,0,0,0,0,0,False,False,False
943,,0,0,0,0,0,0,0,False,False,False
944,,0,0,0,0,0,0,0,False,False,False
945,,0,0,0,0,0,0,0,False,False,False
946,,0,0,0,0,0,0,0,False,False,False
947,,0,0,0,0,0,0,0,False,False,False
948,,0,0,0,0,0,0,0,False,False,False
949,,0,0,0,0,0,0,0,False,False,False
950,,0,0,0,0,0,0,0,False,False,False
951,,0,0,0,0,0,0,0,False,False,False
952,,0,0,0,0,0,0,0,False,False,False
953,,0,0,0,0,0,0,0,False,False,False
954,,0,0,0,0,0,0,0,False,False,False
955,,0,0,0,0,0,0,0,False,False,False
956,,0,0,0,0,0,0,0,False,False,False
957,,0,0,0,0,0,0,0,False,False,False
958,,0,0,0,0,0,0,0,False,False,False
959,,0,0,0,0,0,0,0,False,False,False
960,,0,0,0,0,0,0,0,False,False,False
961,,0,0,0,0,0,0,0,False,False,False
962,,0,0,0,0,0,0,0,False,False,False
963,,0,0,0,0,0,0,0,False,False,False
964,,0,0,0,0,0,0,0,False,False,False
965,,0,0,0,0,0,0,0,False,False,False
966,,0,0,0,0,0,0,0,False,False,False
967,,0,0,0,0,0,0,0,False,False,False
968,,0,0,0,0,0,0,0,False,False,False
969,,0,0,0,0,0,0,0,False,False,False
970,,0,0,0,0,0,0,0,False,False,False
971,,0,0,0,0,0,0,0,False,False,False
972,,0,0,0,0,0,0,0,False,False,False
973,,0,0,0,0,0,0,0,False,False,False
974,,0,0,0,0,0,0,0,False,False,False
975,,0,0,0,0,0,0,0,False,False,False
976,,0,0,0,0,0,0,0,False,False,False
977,,0,0,0,0,0,0,0,False,False,False
978,,0,0,0,0,0,0,0,False,False,False
979,,0,0,0,0,0,0,0,False,False,False
980,,0,0,0,0,0,0,0,False,False,False
981,,0,0,0,0,0,0,0,False,False,False
982,,0,0,0,0,0,0,0,False,False,False
983,,0,0,0,0,0,0,0,False,False,False
984,,0,0,0,0,0,0,0,False,False,False
985,,0,0,0,0,0,0,0,False,False,False
986,,0,0,0,0,0,0,0,False,False,False
987,,0,0,0,0,0,0,0,False,False,False
988,,0,0,0,0,0,0,0,False,False,False
989,,0,0,0,0,0,0,0,False,False,False
990,,0,0,0,0,0,0,0,False,False,False
991,,0,0,0,0,0,0,0,False,False,False
992,,0,0,0,0,0,0,0,False,False,False
993,,0,0,0,0,0,0,0,False,False,False
994,,0,0,0,0,0,0,0,False,False,False
995,,0,0,0,0,0,0,0,False,False,False
996,,0,0,0,0,0,0,0,False,False,False
997,,0,0,0,0,0,0,0,False,False,False
998,,0,0,0,0,0,0,0,False,False,False
999,,0,0,0,0,0,0,0,False,False,False
1000,灵魂水晶：骑士,66591,230851,1,31,0,10,1,True,False,False
1001,灵魂水晶：武僧,66597,230852,1,31,0,30,1,True,False,False
1002,灵魂水晶：战士,66585,230853,1,31,0,11,1,True,False,False
1003,灵魂水晶：龙骑士,66603,230854,1,31,0,31,1,True,False,False
1004,灵魂水晶：吟游诗人,66621,230855,1,31,0,40,1,True,False,False
1005,灵魂水晶：白魔法师,66615,230856,1,31,0,20,1,True,False,False
1006,灵魂水晶：黑魔法师,66609,230857,1,31,0,50,1,True,False,False
1007,灵魂水晶：召唤师,66627,230858,1,31,0,51,1,True,False,False
1008,灵魂水晶：学者,66633,230859,1,31,0,21,1,True,False,False
1009,灵魂水晶：忍者,65748,230860,1,31,0,32,1,True,False,False
1010,灵魂水晶：机工士,67232,230861,1,31,0,41,1,True,False,False
1011,灵魂水晶：暗黑骑士,67589,230862,1,31,0,12,1,True,False,False
1012,灵魂水晶：占星术士,67548,230863,1,31,0,22,1,True,False,False
1013,灵魂水晶：武士,68095,230864,1,31,0,33,1,True,False,False
1014,灵魂水晶：赤魔法师,68112,230865,1,31,0,52,1,True,False,False
1015,灵魂水晶：青魔法师,68728,230866,1,31,0,60,1,True,False,False
1016,灵魂水晶：绝枪战士,68797,230867,1,31,0,13,1,True,False,False
1017,灵魂水晶：舞者,68785,230868,1,31,0,42,1,True,False,False
1018,灵魂水晶：钐镰客,69609,230869,1,31,0,34,1,True,False,False
1019,灵魂水晶：贤者,69603,230870,1,31,0,23,1,True,False,False
1020,灵魂水晶：蝰蛇剑士,70384,230871,1,31,0,35,1,True,False,False
1021,灵魂水晶：绘灵法师,70390,230872,1,31,0,53,1,True,False,False
1022,,0,0,0,0,0,0,0,False,False,False
1023,,0,0,0,0,0,0,0,False,False,False
1024,,0,0,0,0,0,0,0,False,False,False
1025,,0,0,0,0,0,0,0,False,False,False
1026,,0,0,0,0,0,0,0,False,False,False
1027,,0,0,0,0,0,0,0,False,False,False
1028,,0,0,0,0,0,0,0,False,False,False
1029,,0,0,0,0,0,0,0,False,False,False
1030,,0,0,0,0,0,0,0,False,False,False
1031,,0,0,0,0,0,0,0,False,False,False
1032,,0,0,0,0,0,0,0,False,False,False
1033,,0,0,0,0,0,0,0,False,False,False
1034,,0,0,0,0,0,0,0,False,False,False
1035,,0,0,0,0,0,0,0,False,False,False
1036,,0,0,0,0,0,0,0,False,False,False
1037,,0,0,0,0,0,0,0,False,False,False
1038,,0,0,0,0,0,0,0,False,False,False
1039,,0,0,0,0,0,0,0,False,False,False
1040,,0,0,0,0,0,0,0,False,False,False
1041,,0,0,0,0,0,0,0,False,False,False
1042,,0,0,0,0,0,0,0,False,False,False
1043,,0,0,0,0,0,0,0,False,False,False
1044,,0,0,0,0,0,0,0,False,False,False
1045,,0,0,0,0,0,0,0,False,False,False
1046,,0,0,0,0,0,0,0,False,False,False
1047,,0,0,0,0,0,0,0,False,False,False
1048,,0,0,0,0,0,0,0,False,False,False
1049,,0,0,0,0,0,0,0,False,False,False
1050,,0,0,0,0,0,0,0,False,False,False
