#,Text,GroupTitle,LookupTable,Group,Key
2017,理符连接,lifulianjie,,24,608
2018,理符受理限额,lifushoulixiane,,24,609
2019,理符难度,lifunandu,,24,610
2020,行会令,hanghuiling,,24,500
2021,迷宫,migong,,24,1000
2022,讨伐战,taofazhan,,24,2000
2023,歼灭战,jianmiezhan,,24,2001
2024,强攻战,qianggongzhan,,24,2002
2025,大型任务,daxingrenwu,,24,3000
2026,竞技场,jingjichang,,24,6101
2027,托托·拉克千狱,tuotuolakeqianyu,,24,1005
2028,塔姆·塔拉墓园,tamutalamuyuan,,24,1002
2029,铜铃铜山,tonglingtongshan,,24,1003
2030,沙斯塔夏溶洞,shasitaxiarongdong,,24,1001
2031,黄金谷,huangjingu,,24,1012
2032,静语庄园,jingyuzhuangyuan,,24,1006
2033,日影地修炼所,riyingdixiuliansuo,,24,1004
2034,布雷福洛克斯野营地,buleifuluokesiyeyingdi,,24,1007
2035,喀恩埋没圣堂,kaenmaimoshengtang,,24,1008
2036,放浪神古神殿,fanglangshengushendian,,24,1013
2037,石卫塔,shiweita,,24,1010
2038,樵鸣洞,qiaomingdong,,24,1009
2039,泽梅尔要塞,zemeieryaosai,,24,1011
2040,无限城古堡,wuxianchenggubao,,24,1016
2041,帝国南方堡,diguonanfangbao,,24,1014
2042,天幕魔导城,tianmumodaocheng,,24,1015
2043,完成集团战训练！,wanchengjituanzhanxunlian,,24,501
2044,讨伐彷徨死灵！,taofapanghuangsiling,,24,502
2045,突破所有关门，讨伐最深处的敌人！,tuposuoyouguanmentaofazuishenchudediren,,24,503
2046,捕获金币龟！,buhuojinbigui,,24,504
2047,驱除剧毒妖花！,quchujuduyaohua,,24,505
2048,消灭恶徒团伙寄生蜂团！,xiaomieetutuanhuojishengfengtuan,,24,506
2049,讨伐梦幻之布拉奇希奥！,taofamenghuanzhibulaqixiao,,24,507
2050,击溃哥布林炸弹军团！,jikuigebulinzhadanjuntuan,,24,508
2051,讨伐污染源头魔界花！,taofawuranyuantoumojiehua,,24,509
2052,讨伐坑道中出现的妖异！,taofakengdaozhongchuxiandeyaoyi,,24,510
2053,注意无敌的眷属，讨伐大型妖异！,zhuyiwudidejuanshutaofadaxingyaoyi,,24,511
2054,讨伐爆弹怪的女王！,taofabaodanguaidenvwang,,24,512
2055,歼灭特殊阵型的妖异！,jianmieteshuzhenxingdeyaoyi,,24,513
2056,制止三方混战的巨人族，守住遗物！,zhizhisanfanghunzhandejurenzushouzhuyiwu,,24,514
2057,伊弗利特讨伐战,yifulitetaofazhan,,24,2010
2058,泰坦讨伐战,taitantaofazhan,,24,2015
2059,迦楼罗讨伐战,jialouluotaofazhan,,24,2020
2060,伊弗利特歼灭战,yifulitejianmiezhan,,24,2011
2061,泰坦歼灭战,taitanjianmiezhan,,24,2016
2062,迦楼罗歼灭战,jialouluojianmiezhan,,24,2021
2063,里塔提恩强攻战,litatienqianggongzhan,,24,2025
2064,巴哈姆特大迷宫,bahamutedamigong,,24,3010
2065,狼狱水上竞技场,langyushuishangjingjichang,,24,6100
2066,伊弗利特歼殛战,yifulitejianjizhan,,24,2012
2067,泰坦歼殛战,taitanjianjizhan,,24,2017
2068,迦楼罗歼殛战,jialouluojianjizhan,,24,2022
2069,莫古力贤王歼灭战,mogulixianwangjianmiezhan,,24,2030
2070,究极神兵假想作战,jiujishenbingjiaxiangzuozhan,,24,2035
2071,水晶塔,shuijingta,,24,3501
2072,邂逅之章,xiehouzhizhang,,24,3012
2073,古代人迷宫,gudairenmigong,,24,3502
2074,解读,jiedu,,24,300
2075,困难模式,kunnanmoshi,,24,301
2076,随机任务,suijirenwu,,24,110
2077,入侵之章,ruqinzhizhang,,24,3013
2078,天狼星灯塔,tianlangxingdengta,,24,1020
2079,莫古力贤王歼殛战,mogulixianwangjianjizhan,,24,2031
2080,利维亚桑歼灭战,liweiyasangjianmiezhan,,24,2040
2081,利维亚桑歼殛战,liweiyasangjianjizhan,,24,2041
2082,死化奇美拉讨伐战,sihuaqimeilataofazhan,,24,2026
2083,海德拉讨伐战,haidelataofazhan,,24,2027
2084,大桥上的决斗,daqiaoshangdejuedou,,24,2045
2085,对战,duizhan,,24,6000
2086,友好部族任务,youhaobuzurenwu,,24,10
2087,友好部族日常任务,youhaobuzurichangrenwu,,24,11
2088,友好部族剧情任务,youhaobuzujuqingrenwu,,24,12
2089,支线剧情任务,zhixianjuqingrenwu,,24,20
2090,寻宝,xunbao,,24,104
2091,编年史任务,biannianshirenwu,,24,21
2092,季节活动,jijiehuodong,,24,22
2093,无限城市街古迹,wuxianchengshijieguji,,24,1021
2094,黄道文书,huangdaowenshu,,24,310
2095,天球书卷,tianqiushujuan,,24,311
2096,怪物狩猎,guaiwushoulie,,24,105
2097,恶名精英狩猎,emingjingyingshoulie,,24,106
2098,拉姆歼灭战,lamujianmiezhan,,24,2050
2099,拉姆歼殛战,lamujianjizhan,,24,2051
2100,希尔科斯塔,xierkesita,,24,3503
2101,巴哈姆特零式大迷宫,bahamutelingshidamigong,,24,3011
2102,加尔提诺平原,jiaertinuopingyuan,,24,6201
2103,破舰岛,pojiandao,,24,1022
2104,纷争前线,fenzhengqianxian,,24,6200
2105,,,,0,0
2106,高难度,gaonandu,,24,112
2107,,,,0,0
2108,真源之章,zhenyuanzhizhang,,24,3014
2109,希瓦歼灭战,xiwajianmiezhan,,24,2055
2110,希瓦歼殛战,xiwajianjizhan,,24,2056
2111,披雪大冰壁,pixuedabingbi,,24,1023
2112,艾玛吉娜杯斗技大会决赛,aimajinabeidoujidahuijuesai,,24,2060
2113,供应任务,gongyingrenwu,,24,23
2114,奥丁歼灭战,aodingjianmiezhan,,24,2061
2115,暗之世界,anzhishijie,,24,3504
2116,,,,0,0
2117,周边遗迹群（阵地战）,zhoubianyijiqunzhendizhan,,24,6203
2118,,,,0,0
2119,密约之塔,miyuezhita,,24,1024
2120,无限城的死斗,wuxianchengdesidou,,24,2046
2121,无影,wuying,,24,320
2122,虚无界,xuwujie,,24,321
2123,迦巴勒幻想图书馆,jiabalehuanxiangtushuguan,,24,1104
2124,不获岛,buhuodao,,24,1106
2125,伊修加德教皇厅,yixiujiadejiaohuangting,,24,1103
2126,无限回廊,wuxianhuilang,,24,1107
2127,暮卫塔,muweita,,24,1100
2128,索姆阿尔灵峰,suomuaerlingfeng,,24,1101
2129,魔科学研究所,mokexueyanjiusuo,,24,1105
2130,龙巢神殿,longchaoshendian,,24,1102
2131,罗波那歼灭战,luobonajianmiezhan,,24,2100
2132,罗波那歼殛战,luobonajianjizhan,,24,2101
2133,俾斯麦歼灭战,bisimaijianmiezhan,,24,2105
2134,俾斯麦歼殛战,bisimaijianjizhan,,24,2106
2135,尘封秘岩（争夺战）,chenfengmiyanzhengduozhan,,24,6205
2136,,,,0,0
2137,亚历山大机神城,yalishandajigongcheng,,24,3050
2138,亚历山大零式机神城,yalishandalingshijigongcheng,,24,3051
2139,启动之章,qidongzhizhang,,24,3052
2140,那布里亚勒斯讨伐战,nabuliyalesitaofazhan,,24,2065
2141,皇都伊修加德保卫战,huangduyixiujiadebaoweizhan,,24,2066
2142,圆桌骑士歼灭战,yuanzhuoqishijianmiezhan,,24,2110
2143,神殿骑士团理符,shendianqishituanlifu,,24,611
2144,圣茉夏娜植物园,shengmoxianazhiwuyuan,,24,1108
2145,玛哈之影,mahazhiying,,24,3510
2146,魔航船虚无方舟,mohangchuanxuwufangzhou,,24,3511
2147,初学者学堂,chuxuezhexuetang,,24,102
2148,颠倒塔,diandaota,,24,1109
2149,律动之章,lvdongzhizhang,,24,3053
2150,萨菲洛特歼灭战,safeiluotejianmiezhan,,24,2120
2151,萨菲洛特歼殛战,safeiluotejianjizhan,,24,2121
2152,,,,0,0
2153,群狼盛宴,qunlangshengyan,,24,6103
2154,木人歼灭战,murenjianmiezhan,,24,103
2155,忆罪宫,yizuigong,,24,1110
2156,禁忌城邦玛哈,jinjichengbangmaha,,24,3512
2157,深层迷宫,shencengmigong,,24,4000
2158,死者宫殿,sizhegongdian,,24,4001
2159,尼德霍格征龙战,nidehuogezhenglongzhan,,24,2115
2160,尼德霍格传奇征龙战,nidehuogechuanqizhenglongzhan,,24,2116
2161,荣誉野（碎冰战）,rongyuyesuibingzhan,,24,6207
2162,,,,0,0
2163,决斗,juedou,,24,6001
2164,塞尔法特尔,saierfateer,,24,1111
2165,索菲娅歼灭战,suofeiyajianmiezhan,,24,2125
2166,索菲娅歼殛战,suofeiyajianjizhan,,24,2126
2167,天动之章,tiandongzhizhang,,24,3054
2168,巴埃萨长城,baaisachangcheng,,24,1112
2169,影之国,yingzhiguo,,24,3513
2170,祖尔宛歼灭战,zuerwanjianmiezhan,,24,2130
2171,祖尔宛歼殛战,zuerwanjianjizhan,,24,2131
2172,紫水宫,zishuigong,,24,1201
2173,巴儿达木霸道,baerdamubadao,,24,1202
2174,多玛王城,duomawangcheng,,24,1203
2175,帝国白山堡,diguobaishanbao,,24,1204
2176,须佐之男歼灭战,xuzuozhinanjianmiezhan,,24,2200
2177,须佐之男歼殛战,xuzuozhinanjianjizhan,,24,2201
2178,吉祥天女歼灭战,jixiangtiannvjianmiezhan,,24,2205
2179,吉祥天女歼殛战,jixiangtiannvjianjizhan,,24,2206
2180,神龙歼灭战,shenlongjianmiezhan,,24,2210
2181,欧米茄时空狭缝,oumijiashikongxiafeng,,24,3100
2182,欧米茄零式时空狭缝,oumijialingshishikongxiafeng,,24,3101
2183,德尔塔幻境,deertahuanjing,,24,3102
2184,星导寺,xingdaosi,,24,1207
2185,斯卡拉遗迹,sikalayiji,,24,1208
2186,神龙梦幻歼灭战,shenlongjianjizhan,,24,2211
2187,团队任务,tuanduirenwu,,24,3500
2188,重返伊瓦利斯,chongfanyiwalisi,,24,3520
2189,失落之都拉巴纳斯塔,shiluozhidulabanasita,,24,3521
2190,巴哈姆特绝境战,bahamutejuejingzhan,,24,3400
2191,烈羽争锋,lieyuzhengfeng,,24,6300
2192,距骨研究所（机动战）,juguyanjiusuojidongzhan,,24,6301
2193,狱之盖,yuzhigai,,24,1209
2194,白虎镇魂战,baihuzhenhunzhan,,24,2215
2195,白虎诗魂战,baihushihunzhan,,24,2216
2196,西格玛幻境,xigemahuanjing,,24,3103
2197,禁地优雷卡,jindiyouleika,,24,4050
2198,常风之地,changfengzhidi,,24,4051
2199,,,,0,0
2200,【坐骑】,zuoqi.,"Mount[1-1,4-6,8-9,15-15,18-22,25-38,40-50,52-56,58-59,62-62,65-65,67-78,80-84,86-87,90-102,104-106,108-116,121-127,130-130,133-133,135-136,138-146,148-148,150-154,156-156,158-164,166-168,170-195,197-197,200-209,211-220,222-226,228-243,245-250,252-269,273-274,277-277,279-288,290-294,297-306,308-308,310-336,338-340,342-354,356-358,360-365,371-374,379-379,381-383,385-386,388-390,393-403,407-408,411-413,415-416,422-422,425-428]",49,0
2201,【职业与特职】,zhiyeyutezhi.,ClassJob[1-42],50,0
2202,【地名】,diming.,"PlaceName[20-37,39-59,61-65,94-94,107-107,112-112,123-123,125-125,128-129,140-140,154-154,184-184,206-206,216-216,218-218,223-223,230-230,237-237,239-239,260-260,271-271,290-290,300-300,313-313,323-323,325-325,331-331,337-337,350-350,357-361,386-386,388-388,392-392,401-401,404-404,406-406,411-411,418-418,425-427,430-430,457-457,464-468,478-478,493-493,496-498,548-548,617-617,694-695,733-733,1301-1304,1334-1334,1363-1363,1374-1374,1377-1377,1390-1390,1399-1399,1406-1409,1431-1431,1436-1436,1484-1484,1500-1500,1628-1628,1633-1633,1638-1638,1645-1645,1647-1647,1664-1665,1708-1708,1714-1714,1723-1723,1731-1731,1740-1740,1742-1742,1759-1759,1792-1793,1799-1802,1805-1805,1807-1807,1809-1809,1835-1835,1841-1841,1847-1847,1853-1853,1857-1857,1868-1868,1884-1884,2000-2002,2018-2018,2025-2025,2031-2031,2034-2034,2038-2038,2042-2042,2046-2046,2050-2050,2081-2082,2088-2088,2090-2090,2099-2101,2116-2116,2123-2123,2130-2131,2147-2148,2151-2151,2178-2178,2181-2181,2200-2200,2204-2204,2214-2214,2256-2256,2265-2266,2295-2295,2297-2301,2310-2310,2327-2327,2340-2340,2354-2354,2357-2360,2367-2367,2372-2372,2383-2383,2400-2404,2406-2414,2448-2450,2462-2462,2483-2483,2485-2485,2496-2496,2499-2499,2510-2510,2529-2530,2545-2545,2549-2549,2586-2586,2589-2589,2613-2613,2634-2634,2646-2646,2660-2660,2665-2665,2670-2670,2691-2691,2693-2693,2707-2708,2715-2715,2717-2720,2725-2725,2727-2727,2736-2736,2762-2762,2769-2769,2773-2773,2775-2775,2779-2779,2793-2793,2801-2801,2805-2805,2810-2810,2813-2814,2822-2822,2833-2833,2850-2851,2864-2864,2936-2936,2950-2958,2979-2979,2982-2982,2985-2985,2997-2997,3007-3007,3017-3018,3044-3044,3050-3050,3057-3057,3075-3075,3094-3094,3105-3105,3122-3122,3129-3129,3135-3135,3139-3139,3147-3147,3156-3157,3170-3170,3179-3179,3195-3195,3205-3205,3214-3220,3222-3222,3229-3229,3378-3378,3385-3385,3425-3425,3435-3435,3442-3442,3467-3469,3477-3477,3486-3487,3492-3492,3511-3511,3534-3534,3568-3568,3581-3581,3590-3590,3595-3595,3597-3597,3620-3620,3635-3635,3644-3644,3647-3647,3662-3663,3684-3686,3700-3713,3736-3736,3759-3759,3769-3770,3783-3783,3797-3799,3818-3818,3833-3833,3850-3850,3852-3852,3880-3880,3886-3886,3894-3894,3903-3903,3915-3915,3926-3926,3928-3929,3938-3938,3949-3949,3966-3966,3973-3973,3978-3978,3983-3983,4015-4015,4042-4043,4090-4095,4098-4098,4100-4100,4111-4111,4118-4118,4135-4135,4139-4139,4146-4146,4154-4154,4167-4167,4180-4180,4196-4199,4227-4227,4249-4250,4258-4258,4270-4270,4287-4287,4289-4289,4296-4297,4307-4308,4338-4338,4358-4358,4362-4362,4375-4375,4377-4377,4383-4383,4416-4416,4431-4431,4441-4441,4443-4443,4480-4480,4500-4510,4540-4540,4550-4550,4562-4562,4582-4582,4595-4595,4598-4598,4602-4603,4614-4614,4625-4625,4659-4659,4664-4664,4667-4667,4678-4678,4685-4685,4694-4694,4700-4700,4713-4713,4721-4721,4754-4754,4909-4909,4926-4926,4932-4932,5000-5000,5007-5007,5027-5027,5102-5105,5114-5117,5126-5126,5137-5138,5153-5153,5155-5156,5175-5177,5219-5219,5240-5240,5266-5266,5276-5277,5284-5284,5297-5297,5301-5301,5350-5350,5367-5367,5369-5372,5405-5406,5432-5432,5466-5466,5474-5474]",51,0
2203,【民族】,minzu.,Race,52,0
2204,【部族】,buzu.,Tribe,53,0
2205,【守护神】,shouhushen.,GuardianDeity[1-12],54,0
2206,【共通技能】,gongtongjineng.,"GeneralAction[1-10,12-22,24-27,31-44]",55,0
2207,【技能】,jineng.,"Action[9-9,15-17,20-24,27-31,37-38,40-46,48-49,51-54,56-56,61-62,65-66,69-70,74-75,78-78,83-88,90-90,92-92,94-94,96-98,100-101,106-107,110-110,112-114,116-121,124-125,127-127,131-133,135-137,139-142,144-144,147-147,149-149,152-159,162-163,166-167,172-173,181-181,185-186,188-190,197-208,210-211,215-215,218-218,220-222,224-224,227-228,232-232,235-235,237-241,260-260,268-269,272-273,280-280,288-291,294-297,299-300,303-303,802-803,805-805,2135-2135,2240-2242,2245-2248,2254-2255,2258-2272,2864-2864,2866-2866,2868-2868,2870-2870,2872-2874,2876-2876,2878-2878,2887-2887,2890-2890,3538-3543,3545-3545,3547-3547,3549-3552,3554-3563,3566-3566,3568-3571,3573-3573,3576-3579,3581-3587,3594-3596,3598-3601,3603-3603,3606-3606,3608-3608,3610-3610,3612-3615,3617-3617,3621-3621,3623-3625,3629-3629,3632-3632,3634-3634,3636-3636,3638-3639,3641-3641,3643-3643,4072-4073,4081-4081,4086-4087,4095-4095,4100-4100,4102-4106,4179-4179,4238-4248,4262-4262,4574-4574,4589-4589,4595-4596,4631-4631,4639-4639,7381-7397,7399-7416,7418-7422,7426-7442,7444-7445,7447-7447,7449-7449,7477-7493,7495-7499,7503-7507,7509-7521,7523-7531,7533-7533,7535-7535,7537-7538,7540-7542,7546-7546,7548-7549,7551-7551,7553-7554,7557-7557,7559-7562,7568-7568,7571-7571,7632-7632,7861-7863,7867-7867,7869-7869,7903-7906,7909-7911,8324-8324,15989-16015,16137-16153,16155-16165,16191-16196,16457-16474,16476-16483,16485-16489,16491-16507,16510-16511,16514-16519,16524-16536,16539-16543,16545-16546,16548-16548,16550-16557,16559-16560,16578-16578,16766-16766,16889-16889,17105-17106,17206-17206,17209-17209,17215-17215,17864-17865,18073-18073,19004-19004,19012-19012,19264-19264,19297-19297,21177-21178,21203-21205,22182-22185,24283-24318,24373-24405,24858-24859,25589-25590,25746-25755,25757-25774,25776-25778,25780-25840,25843-25851,25855-25862,25865-25868,25871-25875,25880-25880,25882-25885,26521-26521,26804-26806,26870-26872,27523-27523,29729-29734,32065-32068,34606-34647,34650-34681,34683-34686,34688-34691,34866-34867,34871-34871,35347-35349,35920-35922,36918-36932,36934-36999,37002-37035,37045-37047,37594-37595,46942-46942]",56,0
2208,【制作技能】,zhizuojineng.,"CraftAction[100001-100004,100010-100010,100128-100128,100177-100177,100203-100203,100227-100227,100283-100283,100299-100299,100315-100315,100323-100323,100339-100339,100355-100355,100363-100363,100371-100371,100379-100379,100387-100387,100395-100395,100403-100403,100411-100411,100419-100419,100427-100427,100435-100435,100443-100443,100451-100451,100459-100459,100467-100467,100475-100475]",57,0
2209,【搭档技能】,dadangjineng.,BuddyAction,58,0
2210,【召唤兽技能】,zhaohuanshoujineng.,PetAction[1-6],59,0
2211,【天候】,tianhou.,"Weather[col-1,1-20,22-23,25-25,29-29,35-36,40-40,44-44,49-51,53-54,60-60,66-66,69-69,71-71,74-74,77-77,80-80,82-82,84-84,87-87,92-92,95-95,97-97,101-102,109-113,116-116,118-118,120-120,122-122,125-125,133-138,144-145,147-149,151-151,156-157,160-162,171-171,179-179,181-181,187-188,190-194,197-197,200-202,205-206]",60,0
2212,【快捷指令】,kuaijiezhiling.,"MainCommand[col-5,1-36,41-42,44-44,56-62,64-70,72-82,84-99]",61,0
2213,【文本指令】,wenbenzhiling.,"TextCommand[col-8,col-5,1-31,33-271,273-275,277-321,323-455,459-643,646-653,657-668,670-687,689-689,692-697,699-708,710-710, 713-713,718-718]",62,0
2214,【对战技能】,duizhanjineng.,"Action[29054-29062,29065-29067,29069-29069,29071-29087,29091-29095,29097-29104,29106-29110,29123-29123,29128-29128,29130-29130,29223-29234,29236-29237,29240-29240,29242-29245,29253-29264,29266-29266,29391-29395,29399-29402,29404-29409,29412-29423,29428-29432,29469-29469,29475-29478,29481-29497,29499-29508,29510-29515,29523-29528,29530-29533,29535-29540,29543-29554,29559-29559,29649-29651,29653-29655,29657-29658,29660-29660,29662-29671,29673-29673,29675-29676,29678-29678,29680-29681,29699-29700,29707-29707,29711-29711,29716-29716,29736-29736,30896-30897,39157-39161,39163-39163,39166-39186,39189-39196,39198-39213,39215-39216,39782-39783,41428-41438,41442-41452,41454-41458,41464-41464,41467-41470,41472-41476,41478-41478,41480-41496,41498-41511,41577-41577,41658-41658,42194-42194,43243-43252,43254-43257,43259-43259,43291-43291]",63,0
2215,【召唤兽】,zhaohuanshou.,"Pet[0,1-2,6-8,10-10,14-15,17-19,23-24,27-32,46-46]",64,0
2216,【宠物】,chongwu.,"Companion[noun,1-67,71-152,154-222,224-492,493-558,560-572,576-578]",65,0
2217,【召唤兽的外貌】,zhaohuanshoudewaimao,PetMirage[col-2],66,0
2218,【对战连击技能】,duizhanlianjijineng,"ActionComboRoute[50-59,65-65]",67,0
2219,【文理技能】,wenlijineng,"Action[12958-13007,14476-14481]",68,0
2220,【青魔法】,qingmofa,"Action[11383-11431,18295-18325,23264-23267,23269-23273,23275-23288,23290-23290,34563-34582]",69,0
2221,【失传技能】,shichuanjineng,"Action[20701-20770,22344-22356,23907-23922]",70,0
2222,【辅助职业】,fuzhuzhiye,MKDSupportJob[0-15],71,0
2223,【辅助技能】,fuzhujineng,"Action[41588-41592,41594-41612,41619-41631,41633-41636,41641-41651,46590-46606]",72,0
2224,,,,0,0
2225,,,,0,0
2226,,,,0,0
2227,,,,0,0
2228,,,,0,0
2229,,,,0,0
2230,,,,0,0
2231,,,,0,0
2232,,,,0,0
2233,,,,0,0
2234,,,,0,0
2235,,,,0,0
2236,,,,0,0
2237,,,,0,0
2238,,,,0,0
2239,,,,0,0
2240,,,,0,0
2241,,,,0,0
2242,,,,0,0
2243,,,,0,0
2244,,,,0,0
2245,,,,0,0
2246,,,,0,0
2247,,,,0,0
2248,,,,0,0
2249,,,,0,0
2250,,,,0,0
2251,,,,0,0
2252,,,,0,0
2253,,,,0,0
2254,,,,0,0
2255,,,,0,0
2256,,,,0,0
2257,,,,0,0
2258,,,,0,0
2259,,,,0,0
2260,,,,0,0
2261,,,,0,0
2262,,,,0,0
2263,,,,0,0
2264,,,,0,0
2265,,,,0,0
2266,,,,0,0
2267,,,,0,0
2268,,,,0,0
2269,,,,0,0
2270,,,,0,0
2271,,,,0,0
2272,,,,0,0
2273,,,,0,0
2274,,,,0,0
2275,,,,0,0
2276,,,,0,0
2277,,,,0,0
2278,,,,0,0
2279,,,,0,0
2280,,,,0,0
2281,,,,0,0
2282,,,,0,0
2283,,,,0,0
2284,,,,0,0
2285,,,,0,0
2286,,,,0,0
2287,,,,0,0
2288,,,,0,0
2289,,,,0,0
2290,,,,0,0
2291,,,,0,0
2292,,,,0,0
2293,,,,0,0
2294,,,,0,0
2295,,,,0,0
2296,,,,0,0
2297,,,,0,0
2298,,,,0,0
2299,,,,0,0
2900,【职业量谱】,zhiyeliangpu,@,28,0
2901,忠义量谱,zhongyiliangpu,,28,1
2902,忠义,zhongyi,,28,2
2903,,,,0,0
2904,斗气量谱,douqiliangpu,,28,11
2905,兽魂量谱,shouhunliangpu,,28,20
2906,兽魂,shouhun,,28,21
2907,龙血量谱,longxueliangpu,,28,30
2908,,,,0,0
2909,战歌量谱,zhangeliangpu,,28,40
2910,诗心,shixin,,28,41
2911,百合花茎量谱,baihehuajingliangpu,,28,50
2912,治疗百合,zhiliaobaihe,,28,51
2913,元素量谱,yuansuliangpu,,28,60
2914,灵极心,lingjixin,,28,61
2915,以太超流量谱,yitaichaoliuliangpu,,28,70
2916,龙神同调,shenlongtongdiao,,28,72
2917,同调量谱,tongdiaoliangpu,,28,71
2918,,,,0,0
2919,异想量谱,yixiangliangpu,,28,80
2920,异想以太,yixiangyitai,,28,81
2921,,,,0,0
2922,忍气量谱,renqiliangpu,,28,91
2923,忍气,renqi,,28,92
2924,,,,0,0
2925,,,,0,0
2926,枪管热度量谱,qiangguanreduliangpu,,28,102
2927,过热,guore,,28,103
2928,暗血量谱,anxueliangpu,,28,110
2929,,,,0,0
2930,奥秘量谱,aomiliangpu,,28,120
2931,雪月花量谱,xueyuehualiangpu,,28,130
2932,闪,shan,,28,131
2933,剑气量谱,jianqiliangpu,,28,132
2934,剑气,jianqi,,28,133
2935,平衡量谱,pinghengliangpu,,28,140
2936,白魔元,baimoyuan,,28,141
2937,黑魔元,heimoyuan,,28,142
2938,暗黑量谱,anheiliangpu,,28,111
2939,血百合,xuebaihe,,28,52
2940,机工量谱,jigongliangpu,,28,100
2941,电能量谱,diannengliangpu,,28,101
2942,晶壤量谱,jingrangliangpu,,28,150
2943,舞步量谱,wubuliangpu,,28,160
2944,幻扇量谱,huanshanliangpu,,28,161
2945,,,,0,0
2946,剑压量谱,jianyaliangpu,,28,134
2947,灵魂量值,linghunliangzhi,,28,1000
2948,夜游魂量谱,yeyouhunliangpu,,28,1003
2949,均衡量谱,junhengliangpu,,28,1010
2950,蛇胆量谱,shedanliangpu,,28,1011
2951,象形拳量谱,xiangxingquanliangpu,,28,13
2952,魔元集量谱,moyuanjiliangpu,,28,143
2953,伶俐量谱,lingliliangpu,,28,162
2954,尾声量谱,weishengliangpu,,28,44
2955,灵魂之声量谱,linghunzhishengliangpu,,28,42
2956,悖论量谱,beilunliangpu,,28,63
2957,蛇胆,shedan,,28,1012
2958,蛇刺,sheci,,28,1013
2959,暗技,anji,,28,112
2960,通晓,tongxiao,,28,62
2961,剑压,jianya,,28,135
2962,,,,0,0
2963,脉轮,mailun,,28,14
2964,斗气,douqi,,28,12
2965,魂衣,hunyi,,28,1002
2966,魂衣量谱,hunyiliangpu,,28,1001
2967,伶俐,lingli,,28,163
2968,虚无魂,xuwuhun,,28,1004
2969,夜游魂,yeyouhun,,28,1005
2970,灵魂之声,linghunzhisheng,,28,43
2971,天龙眼,tianlongyan,,28,32
2972,功力,gongli,,28,15
2973,风缠量谱,fengchanliangpu,,28,93
2974,风缠,fengchan,,28,94
2975,星极量谱,xingjiliangpu,,28,64
2976,星极魂,xingjihun,,28,65
2977,蝰蛇量谱,kuisheliangpu,,28,1100
2978,飞蛇之魂,feishezhihun,,28,1101
2979,灵力量谱,lingliliangpu2,,28,1102
2980,灵力,lingli2,,28,1103
2981,画布量谱,huabuliangpu,,28,1200
2982,调色量谱,tiaoseliangpu,,28,1201
2983,白色颜料,baiseyanliao,,28,1203
2984,黑色颜料,heiseyanliao,,28,1204
2985,,,,0,0
2986,,,,0,0
2987,,,,0,0
2988,,,,0,0
2989,,,,0,0
2990,,,,0,0
2991,,,,0,0
2992,,,,0,0
2993,,,,0,0
2994,,,,0,0
2995,,,,0,0
2996,,,,0,0
2997,,,,0,0
2998,,,,0,0
2999,,,,0,0
3000,【金碟游乐场】,jindieyoulechang.,@,25,0
3001,陆行鸟竞赛,luxingniaojingsai,,25,200
3002,竞赛陆行鸟,jingsailuxingniao,,25,201
3003,新陆行鸟,xinluxingniao,,25,202
3004,退役陆行鸟,tuiyiluxingniao,,25,203
3005,配种,peizhong,,25,204
3006,羽力,yuli,,25,205
3007,血统等级,xuetongdengji,,25,206
3008,随机赛道,suijisaidao,,25,210
3009,荒野大道,huangyedadao,,25,211
3010,恬静小路,tianjingxiaolu,,25,213
3011,九宫幻卡,jiugonghuanka,,25,300
3012,卡片,kapian,,25,301
3013,卡片类型,kapianleixing,,25,302
3014,稀有度,xiyoudu,,25,303
3015,对局,duiju,,25,304
3016,大赛,dasai,,25,305
3017,九宫幻卡大赛,jiugonghuankadasai,,25,306
3018,积分,jifen,,25,307
3019,特殊规则,teshuguize,,25,308
3020,流行规则,liuxingguize,,25,309
3021,对局规则,duijuguize,,25,310
3022,大赛规则,dasaiguize,,25,311
3023,全明牌,quanmingpai,,25,312
3024,三明牌,sanmingpai,,25,313
3025,同数,tongshu,,25,314
3026,不胜不休,bushengbuxiu,,25,315
3027,加算,jiasuan,,25,316
3028,随机,suiji,,25,317
3029,秩序,zhixu,,25,318
3030,混乱,hunluan,,25,319
3031,逆转,nizhuan,,25,320
3032,王牌杀手,wangpaishashou,,25,321
3033,同类强化,tongleiqianghua,,25,322
3034,同类弱化,tongleiruohua,,25,323
3035,交换,jiaohuan,,25,324
3036,天选,tianxuan,,25,325
3037,卡组,kazu,,25,327
3038,希望规则：,xiwangguize,,25,328
3039,机遇任务,jiyurenwu,,25,1
3040,仙人彩,xianrencai,,25,100
3041,仙人仙彩,xianrenxiancai,,25,101
3042,仙人微彩,xianrenweicai,,25,102
3043,中选号码,zhongxuanhaoma,,25,103
3044,萌宠之王,mengchongzhiwang,,25,400
3045,设施特效,sheshitexiao,,25,401
3046,奥秘核石,aomiheshi,,25,402
3047,萌宠之门,mengchongzhimen,,25,403
3048,防御盾,fangyudun,,25,404
3049,探索眼,tansuoyan,,25,405
3050,动物,dongwu,,25,410
3051,玩偶,wanou,,25,411
3052,机件,jijian,,25,413
3053,特殊技,teshuji,,25,406
3054,陷阱,xianjing,,25,407
3055,喷风中的幸存者,penfengzhongdexingcunzhe,,25,2
