#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2001822,结实的火山岩,,,0,0,0,1,0,0,False,0,21451,1,99,1,0,0,0
2001823,沉重的火山岩,,,0,0,0,1,0,0,False,0,21451,1,99,1,0,0,0
2001824,监视塔用石材,,,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2001825,结实的石材,,,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2001826,风化的石材,,,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2001827,异端风格的石材,,,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2001828,遗迹的石材,,,0,0,0,1,0,0,False,0,21470,1,99,1,0,0,0
2001829,数枪矿,,,0,0,0,1,0,0,False,0,21477,1,99,1,0,0,0
2001830,优质的星蓝石原石,,,0,0,0,1,0,0,False,0,21472,1,99,1,0,0,0
2001831,云海岩石,,,0,0,0,1,0,0,False,0,21453,1,99,1,0,0,0
2001832,云海泥土,,,0,0,0,1,0,0,False,0,22634,1,99,1,0,0,0
2001833,苍天沙,,,0,0,0,1,0,0,False,0,21218,1,99,1,0,0,0
2001834,光泽暗淡的箭头,,,0,0,0,1,0,0,False,0,27241,1,99,1,0,0,0
2001835,满是泥的古钱,,,0,0,0,1,0,0,False,0,25917,1,99,1,0,0,0
2001836,亚战神矿,,,0,0,0,1,0,0,False,0,21202,1,99,1,0,0,0
2001837,云海沙,,,0,0,0,1,0,0,False,0,21459,1,99,1,0,0,0
2001838,大块云海轻石,,,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2001839,小块云海轻石,,,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2001840,优质的小刀矿,,,0,0,0,1,0,0,False,0,21208,1,99,1,0,0,0
2001841,小刀矿,,,0,0,0,1,0,0,False,0,21208,1,99,1,0,0,0
2001842,透明的水晶,,,0,0,0,1,0,0,False,0,20019,1,99,1,0,0,0
2001843,废都的建材,,,0,0,0,1,0,0,False,0,21003,1,99,1,0,0,0
2001844,陈旧的建材,,,0,0,0,1,0,0,False,0,21003,1,99,1,0,0,0
2001845,优质的红玉草根,,,0,0,0,1,0,0,False,0,25005,1,99,1,0,0,0
2001846,红玉草根,,,0,0,0,1,0,0,False,0,25005,1,99,1,0,0,0
2001847,圣人草,,,0,0,0,1,0,0,False,0,25015,1,99,1,0,0,0
2001848,库尔札斯雪松木,,,0,0,0,1,0,0,False,0,22415,1,99,1,0,0,0
2001849,库尔札斯雪松枝,,,0,0,0,1,0,0,False,0,22416,1,99,1,0,0,0
2001850,优质的龙胆,,,0,0,0,1,0,0,False,0,25002,1,99,1,0,0,0
2001851,龙胆,,,0,0,0,1,0,0,False,0,25002,1,99,1,0,0,0
2001852,利克瓦兹草,,,0,0,0,1,0,0,False,0,25023,1,99,1,0,0,0
2001853,七天树根,,,0,0,0,1,0,0,False,0,25005,1,99,1,0,0,0
2001854,神秘草,,,0,0,0,1,0,0,False,0,25008,1,99,1,0,0,0
2001855,奇妙草,,,0,0,0,1,0,0,False,0,25008,1,99,1,0,0,0
2001856,古代蒲公英,,,0,0,0,1,0,0,False,0,25029,1,99,1,0,0,0
2001857,野草残渣,,,0,0,0,1,0,0,False,0,25029,1,99,1,0,0,0
2001858,翻云雾海的野草,,,0,0,0,1,0,0,False,0,25008,1,99,1,0,0,0
2001859,巨大球蓟,,,0,0,0,1,0,0,False,0,25220,1,99,1,0,0,0
2001860,蓝云花,,,0,0,0,1,0,0,False,0,25030,1,99,1,0,0,0
2001861,飘香花蜜,,,0,0,0,1,0,0,False,0,25102,1,99,1,0,0,0
2001862,甘甜花蜜,,,0,0,0,1,0,0,False,0,25102,1,99,1,0,0,0
2001863,黑雪松木,,,0,0,0,1,0,0,False,0,22415,1,99,1,0,0,0
2001864,黑雪松枝,,,0,0,0,1,0,0,False,0,22416,1,99,1,0,0,0
2001865,沙利亚克之指,,,0,0,0,1,0,0,False,0,25005,1,99,1,0,0,0
2001866,优质的树苗枝,,,0,0,0,1,0,0,False,0,22416,1,99,1,0,0,0
2001867,树苗枝,,,0,0,0,1,0,0,False,0,22416,1,99,1,0,0,0
2001868,妖异全集«假面怪物»之页,,,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2001869,妖异全集«青眼怪物»之页,,,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2001870,臭臭弹,,,0,0,0,1,0,0,False,0,27009,1,99,1,3,0,0
2001871,坚硬龙鳞,,,0,0,0,1,0,0,False,0,22251,0,99,1,0,0,0
2001872,冠恐鸟胸肉,,,0,0,0,1,0,0,False,0,25153,1,99,1,3,0,0
2001873,上等肥料,,,0,0,0,1,0,0,False,0,27501,0,99,1,0,0,0
2001874,冠恐鸟羽毛,,,0,0,0,1,0,0,False,67596,21907,0,3,1,0,0,0
2001875,格伦阿穆花,,,0,0,0,1,0,0,False,67598,25023,0,1,1,0,0,0
2001876,嘭嘭草,,,0,0,0,1,0,0,False,67599,25357,0,4,1,0,0,0
2001877,泉水核心,,,0,0,0,1,0,0,False,0,22614,0,99,1,0,0,0
2001878,赛伦蒂碧提的密封信,,,0,0,0,1,0,0,False,67608,26174,0,1,1,0,0,0
2001879,刺客的书信,,,0,0,0,1,0,0,False,67555,26181,0,1,1,0,0,0
2001880,装有上缴金的皮袋,,,0,0,0,1,0,0,False,67614,25919,1,1,1,3,0,0
2001881,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001882,全新系统装置,,,0,0,0,1,0,0,False,67649,59542,0,1,1,0,0,0
2001883,冰枪石,,,0,0,0,1,0,0,False,67647,21291,0,1,1,0,0,0
2001884,招雷巨蛇鳞,,,0,0,0,1,0,0,False,67648,22252,0,1,1,0,0,0
2001885,野生陆行鸟的羽毛,,,0,0,0,1,0,0,False,0,21901,0,99,1,0,0,0
2001886,风脉仪,,,0,0,0,1,0,0,False,0,787,0,1,5,0,0,0
2001887,灯塔钥匙,,,0,0,0,1,0,0,False,0,25904,1,1,1,0,0,0
2001888,地灵军钥匙,,,0,0,0,1,0,0,False,0,25904,1,1,1,0,0,0
2001889,新鲜的黑线鳕,,,0,0,0,1,0,0,False,67662,29012,0,1,1,0,0,0
2001890,故障虫的碎片,,,0,0,0,1,0,0,False,67670,20956,0,1,1,3,0,0
2001891,匠师的笔记,,,0,0,0,1,0,0,False,67670,25906,0,1,1,3,0,0
2001892,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001893,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001894,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001895,海盗的私酿酒,,,0,0,0,1,0,0,False,0,25057,0,99,1,0,0,0
2001896,奇妙的饼干,,,0,0,0,1,0,0,False,67686,24067,0,3,1,0,0,0
2001897,魔女扫帚,,,0,0,0,1,0,0,False,67687,59471,1,1,1,3,0,0
2001898,扫帚的灰,,,0,0,0,1,0,0,False,67687,21001,1,1,1,3,0,0
2001899,桑克瑞德的肖像画,,,0,0,0,1,0,0,False,67695,25906,0,1,1,3,0,0
2001900,旧匕首,,,0,0,0,1,0,0,False,67737,33801,0,1,1,0,0,0
2001901,有伤痕的骨头,,,0,0,0,1,0,0,False,67702,22201,1,5,1,3,0,0
2001902,陈旧的腾云蛇角笛,,,0,0,0,1,0,0,False,67703,26038,0,1,1,0,0,0
2001903,优质的阿巴拉提亚岩盐,,,0,0,0,1,0,0,False,67704,22261,0,1,1,0,0,0
2001904,浮岛的野草,,,0,0,0,1,0,0,False,67708,25029,0,3,1,0,0,0
2001905,特制菜丸子,,,0,0,0,1,0,0,False,67708,27011,0,1,1,0,0,0
2001906,柴火,,,0,0,0,1,0,0,False,67708,52113,0,1,1,0,0,0
2001907,温杜族的食品罐,,,0,0,0,1,0,0,False,67710,22852,0,4,1,0,0,0
2001908,泉水水晶,,,0,0,0,1,0,0,False,67712,20008,0,3,1,0,0,0
2001909,瓦魔蛾幼虫嫩肉,,,0,0,0,1,0,0,False,67716,27015,0,2,1,0,0,0
2001910,尊杜制梳子,,,0,0,0,1,0,0,False,67716,22623,0,1,1,0,0,0
2001911,松软的土,,,0,0,0,1,0,0,False,67717,21464,0,3,1,0,0,0
2001912,蠕动的虫子,,,0,0,0,1,0,0,False,67721,27006,1,1,1,3,0,0
2001913,奇纳哈尔鸟妖筋腱,,,0,0,0,1,0,0,False,67721,25151,0,2,1,0,0,0
2001914,战神钢钉,,,0,0,0,1,0,0,False,67721,21008,0,1,1,0,0,0
2001915,人形岩硬石,,,0,0,0,1,0,0,False,67722,21210,0,2,1,0,0,0
2001916,长颈驼的长腿骨,,,0,0,0,1,0,0,False,67723,22202,0,2,1,0,0,0
2001917,温杜族的涂料罐,,,0,0,0,1,0,0,False,67724,22802,0,3,1,0,0,0
2001918,瓦魔蛾茧,,,0,0,0,1,0,0,False,67727,21664,0,4,1,0,0,0
2001919,离群的风筝猫,,,0,0,0,1,0,0,False,67728,59532,0,5,1,0,0,0
2001920,鲜艳的柯瑞甘,,,0,0,0,1,0,0,False,67729,26110,0,4,1,0,0,0
2001921,冠恐鸟柔软的羽毛,,,0,0,0,1,0,0,False,67730,21907,0,3,1,0,0,0
2001922,秘制菜丸子,,,0,0,0,1,0,0,False,67731,27011,0,3,1,0,0,0
2001923,活蹦乱跳的猴面雀,,,0,0,0,1,0,0,False,67732,26110,0,1,1,0,0,0
2001924,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001925,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001926,薰风水晶,,,0,0,0,1,0,0,False,67717,20004,0,3,1,0,0,0
2001927,流泪草,,,0,0,0,1,0,0,False,67735,26024,1,1,1,3,0,0
2001928,目之石的碎片,,,0,0,0,1,0,0,False,67742,20004,0,1,1,0,0,0
2001929,耳之石的碎片,,,0,0,0,1,0,0,False,67742,20002,0,1,1,0,0,0
2001930,口之石的碎片,,,0,0,0,1,0,0,False,67742,20001,0,1,1,0,0,0
2001931,安祖蛋,,,0,0,0,1,0,0,False,67713,25252,0,3,1,0,0,0
2001932,起床钟和乐谱,,,0,0,0,1,0,0,False,67760,26316,0,1,1,0,0,0
2001933,星芒钟和乐谱,,,0,0,0,1,0,0,False,67760,21002,0,1,1,0,0,0
2001934,干燥的云海藤,,,0,0,0,1,0,0,False,67728,25019,1,5,1,3,0,0
2001935,瓦努族编织袋,,,0,0,0,1,0,0,False,67732,26110,1,1,1,3,0,0
2001936,雪米果,,,0,0,0,1,0,0,False,67758,22640,0,2,1,3,0,0
2001937,长颈驼的胫骨,,,0,0,0,1,0,0,False,67723,22202,0,2,1,0,0,0
2001938,恋人卡,,,0,0,0,1,0,0,False,67755,26174,0,3,1,0,0,0
2001939,被遗忘的卡,,,0,0,0,1,0,0,False,67756,26174,0,1,1,0,0,0
2001940,粘粘的降神糕,,,0,0,0,1,0,0,False,0,24015,0,99,1,0,0,0
2001941,干燥枯草,,,0,0,0,1,0,0,False,67716,21653,1,1,1,3,0,0
2001942,火神伊弗利特之火,,,0,0,0,1,0,0,False,67206,25911,0,1,1,0,0,0
2001943,风神迦楼罗之风,,,0,0,0,1,0,0,False,67206,25901,0,1,1,0,0,0
2001944,土神泰坦之土,,,0,0,0,1,0,0,False,67206,21464,0,1,1,0,0,0
2001945,给希尔达的信,,,0,0,0,1,0,0,False,67774,25906,0,1,1,3,0,0
2001946,英格玛秘典的碎片,,,0,0,0,1,0,0,False,67785,20401,0,1,1,0,0,0
2001947,东方软膏,,,0,0,0,1,0,0,False,67012,20661,0,1,1,0,0,0
2001948,妖怪手表,,,0,0,0,1,0,0,False,67677,55750,0,1,1,0,0,0
2001949,枯树精的嫩枝,,,0,0,0,1,0,0,False,67791,22416,0,1,1,0,0,0
2001950,干燥的木柴,,,0,0,0,1,0,0,False,67792,52113,1,1,1,3,0,0
2001951,枯树精的嫩枝,,,0,0,0,1,0,0,False,67797,22416,0,2,1,0,0,0
2001952,烟草,,,0,0,0,1,0,0,False,67798,25009,0,3,1,0,0,0
2001953,切碎的烟草,,,0,0,0,1,0,0,False,67798,23001,0,2,1,0,0,0
2001954,骨颌族的食品罐,,,0,0,0,1,0,0,False,67801,22852,0,3,1,0,0,0
2001955,肥沃的黑土,,,0,0,0,1,0,0,False,67801,27501,0,3,1,0,0,0
2001956,阿瓦隆尼亚红沙,,,0,0,0,1,0,0,False,67802,27401,0,3,1,0,0,0
2001957,枯树的圆木,,,0,0,0,1,0,0,False,67802,52113,0,3,1,0,0,0
2001958,银露草,,,0,0,0,1,0,0,False,67803,25015,0,4,1,0,0,0
2001959,成熟的七天树果实,,,0,0,0,1,0,0,False,67804,25221,0,3,1,0,0,0
2001960,七天树果酒,,,0,0,0,1,0,0,False,67804,25057,0,1,1,0,0,0
2001961,陆行鸟筋腱,,,0,0,0,1,0,0,False,67806,25154,1,3,1,3,0,0
2001962,斑攫兽的毛皮,,,0,0,0,1,0,0,False,67806,22013,0,2,1,0,0,0
2001963,锐爪虾,,,0,0,0,1,0,0,False,67809,29404,1,1,1,3,0,0
2001964,南加蛋,,,0,0,0,1,0,0,False,67809,25156,0,2,1,0,0,0
2001965,昔日薄荷,,,0,0,0,1,0,0,False,67810,25016,0,3,1,0,0,0
2001966,龙人鼠尾草,,,0,0,0,1,0,0,False,67810,25009,0,3,1,0,0,0
2001967,香草组合包,,,0,0,0,1,0,0,False,67810,22623,0,1,1,0,0,0
2001968,给乌姆·阿拉的包裹,,,0,0,0,1,0,0,False,67813,23001,0,1,1,0,0,0
2001969,亚拉戈魔神神典石,,,0,0,0,1,0,0,False,67817,25931,0,1,1,0,0,0
2001970,魔法鳞粉,,,0,0,0,1,0,0,False,67666,21219,1,1,1,10,0,0
2001971,巨蛋的蛋壳碎片,,,0,0,0,1,0,0,False,67666,26111,1,1,1,5,0,0
2001972,预言蛋,,,0,0,0,1,0,0,False,0,21308,0,99,1,0,0,0
2001973,耐热捕获网,,,0,0,0,1,0,0,False,67675,25919,1,1,1,1,0,0
2001974,捕获到的轰击怪,,,0,0,0,1,0,0,False,67675,59403,1,1,1,3,0,0
2001975,阿维尔的戒指,,,0,0,0,1,0,0,False,67093,54421,0,1,1,0,0,0
2001976,妖怪大辞典,,,0,0,0,1,0,0,False,0,787,1,1,1,0,0,0
2001977,1级传送魔纹的地图,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2001978,给修复团的资材,,,0,0,0,1,0,0,False,67860,21003,0,1,1,0,0,0
2001979,给昂德卢的书信,,,0,0,0,1,0,0,False,67861,26171,0,1,1,0,0,0
2001980,异端的雕像,,,0,0,0,1,0,0,False,67861,21002,0,1,1,0,0,0
2001981,神秘的碎片,,,0,0,0,1,0,0,False,67862,21252,0,2,1,0,0,0
2001982,给工匠学徒的包裹,,,0,0,0,1,0,0,False,67826,26108,0,3,1,0,0,0
2001983,脏兮兮的废材,,,0,0,0,1,0,0,False,67828,21003,0,1,1,0,0,0
2001984,杂七杂八的材料,,,0,0,0,1,0,0,False,67828,26110,0,1,1,0,0,0
2001985,山克芹尼的藤蔓,,,0,0,0,1,0,0,False,67829,21662,0,3,1,0,0,0
2001986,破旧的废材,,,0,0,0,1,0,0,False,67830,21003,0,3,1,0,0,0
2001987,高精度的石砖,,,0,0,0,1,0,0,False,67836,22605,0,1,1,0,0,0
2001988,,,,0,0,0,1,0,0,False,0,25311,1,1,1,3,0,0
2001989,泉水修补部件的材料,,,0,0,0,1,0,0,False,67841,22407,0,3,1,0,0,0
2001990,慰问品菜肴,,,0,0,0,1,0,0,False,67843,24104,0,3,1,0,0,0
2001991,库啪树的水晶,,,0,0,0,1,0,0,False,67844,20016,0,1,1,0,0,0
2001992,机龙魔笛,,,0,0,0,1,0,0,False,69593,26038,1,1,1,3,0,0
2001993,乌兰的笔记,,,0,0,0,1,0,0,False,0,26189,1,1,6,0,0,0
2001994,元灵透镜,,,0,0,0,1,0,0,False,0,25986,1,1,6,0,0,0
2001995,双足飞龙的旧鳞,,,0,0,0,1,0,0,False,67849,22262,0,1,1,0,0,0
2001996,给双足飞龙的礼物,,,0,0,0,1,0,0,False,67850,29717,0,1,1,0,0,0
2001997,候鸟巢,,,0,0,0,1,0,0,False,67851,21003,0,1,1,0,0,0
2001998,神蜥蜴刺,,,0,0,0,1,0,0,False,67851,26110,0,1,1,0,0,0
2001999,大量的水晶,,,0,0,0,1,0,0,False,67851,26108,0,1,1,0,0,0
2002000,伊修加德风味的晚餐组合,,,0,0,0,1,0,0,False,67852,24204,0,3,1,0,0,0
2002001,宝物库的钥匙,,,0,0,0,1,0,0,False,0,25902,0,1,1,0,0,0
2002002,爆弹怪的冷灰,,,0,0,0,1,0,0,False,0,21001,0,99,1,0,0,0
2002003,不可思议的饼干,,,0,0,0,1,0,0,False,0,24067,1,99,1,0,0,0
2002004,微弱的火种,,,0,0,0,1,0,0,False,0,25911,1,99,1,0,0,0
2002005,识破变身用烟雾弹,,,0,0,0,1,0,0,False,0,26015,1766,99,1,0,0,4
2002006,起风珠,,,0,0,0,1,0,0,False,0,20004,0,1,1,0,0,0
2002007,起风珠,,,0,0,0,1,0,0,False,0,20004,0,1,1,0,0,0
2002008,鸟人风格的钥匙,,,0,0,0,1,0,0,False,0,25904,0,1,1,0,0,0
2002009,亚拉戈女神神典石,,,0,0,0,1,0,0,False,67869,25931,0,1,1,0,0,0
2002010,皮革封面的书籍,,,0,0,0,1,0,0,False,67922,26158,0,1,1,0,0,0
2002011,老者御敌战甲,,,0,0,0,1,0,0,False,67906,48088,0,1,1,0,0,0
2002012,召唤用水晶,,,0,0,0,1,0,0,False,67881,20009,0,2,1,0,0,0
2002013,老者御敌铠靴,,,0,0,0,1,0,0,False,67906,47018,0,1,1,0,0,0
2002014,星星的礼物,,,0,0,0,1,0,0,False,67912,21294,0,5,1,0,0,0
2002015,给罗韦尔的信,,,0,0,0,1,0,0,False,67913,26175,0,1,1,0,0,0
2002016,星神的礼物,,,0,0,0,1,0,0,False,67914,26113,0,1,1,0,0,0
2002017,给罗韦尔的礼物,,,0,0,0,1,0,0,False,67913,26107,0,1,1,0,0,0
2002018,历练冒险谭第一章,,,0,0,0,1,0,0,False,67916,26155,0,1,1,0,0,0
2002019,带有药学院标记的木箱,,,0,0,0,1,0,0,False,67911,21003,0,1,1,0,0,0
2002020,灵布,,,0,0,0,1,0,0,False,67917,21614,0,1,1,0,0,0
2002021,记忆灵布,,,0,0,0,1,0,0,False,67917,21615,0,1,1,0,0,0
2002022,粹星水,,,0,0,0,1,0,0,False,67915,20622,0,1,1,0,0,0
2002023,库洛的奇谈书,,,0,0,0,1,0,0,False,0,25987,1,1,7,0,0,0
2002024,历练冒险谭第二章,,,0,0,0,1,0,0,False,67916,26156,0,1,1,0,0,0
2002025,历练冒险谭第三章,,,0,0,0,1,0,0,False,67916,26157,0,1,1,0,0,0
2002026,秘制蒸馏酒,,,0,0,0,1,0,0,False,67915,25057,0,1,1,0,0,0
2002027,古老的抄本,,,0,0,0,1,0,0,False,67875,26159,0,1,1,0,0,0
2002028,亚拉戈兵器的残骸,,,0,0,0,1,0,0,False,67016,20954,1,1,1,0,0,0
2002029,改良型元灵透镜,,,0,0,0,1,0,0,False,67932,25996,1,1,6,0,0,0
2002030,魔晶堂宝玉,,,0,0,0,1,0,0,False,67932,21328,0,1,1,0,0,0
2002031,古代魔法人偶,,,0,0,0,1,0,0,False,67932,59401,0,1,1,0,0,0
2002032,索姆阿尔灵熔岩,,,0,0,0,1,0,0,False,67932,21471,0,1,1,0,0,0
2002033,亚拉戈鬼神神典石,,,0,0,0,1,0,0,False,67931,25931,0,1,1,0,0,0
2002034,蝾螈油,,,0,0,0,1,0,0,False,67908,22603,1,1,1,2,0,0
2002035,放属性雷之碎晶,,,0,0,0,1,0,0,False,0,20005,0,99,1,0,0,0
2002036,放属性火之碎晶,,,0,0,0,1,0,0,False,0,20001,0,99,1,0,0,0
2002037,放属性土之碎晶,,,0,0,0,1,0,0,False,0,20006,0,99,1,0,0,0
2002038,放属性冰之碎晶,,,0,0,0,1,0,0,False,0,20003,0,99,1,0,0,0
2002039,放属性水之碎晶,,,0,0,0,1,0,0,False,0,20002,0,99,1,0,0,0
2002040,放属性风之碎晶,,,0,0,0,1,0,0,False,0,20004,0,99,1,0,0,0
2002041,过属性雷之水晶,,,0,0,0,1,0,0,False,0,20025,0,99,1,0,0,0
2002042,过属性火之水晶,,,0,0,0,1,0,0,False,0,20021,0,99,1,0,0,0
2002043,过属性土之水晶,,,0,0,0,1,0,0,False,0,20024,0,99,1,0,0,0
2002044,过属性冰之水晶,,,0,0,0,1,0,0,False,0,20022,0,99,1,0,0,0
2002045,过属性水之水晶,,,0,0,0,1,0,0,False,0,20026,0,99,1,0,0,0
2002046,过属性风之水晶,,,0,0,0,1,0,0,False,0,20023,0,99,1,0,0,0
2002047,曼德维尔蝾螈油,,,0,0,0,1,0,0,False,67908,22653,1,1,1,4,0,0
2002048,帝国军认证密钥,,,0,0,0,1,0,0,False,0,26014,0,1,1,0,0,0
2002049,帝国军认证密钥,,,0,0,0,1,0,0,False,0,26014,0,1,1,0,0,0
2002050,帝国军认证密钥,,,0,0,0,1,0,0,False,0,26014,0,1,1,0,0,0
2002051,帝国军认证密钥,,,0,0,0,1,0,0,False,0,26014,0,1,1,0,0,0
2002052,凤凰魔笛,,,0,0,0,1,0,0,False,67086,26039,1,1,1,3,0,0
2002053,珊琪的药,,,0,0,0,1,0,0,False,67954,20661,1,1,1,3,0,0
2002054,惊喜彩蛋,,,0,0,0,1,0,0,False,67958,21310,0,3,1,0,0,0
2002055,惊喜彩蛋,,,0,0,0,1,0,0,False,67959,21310,0,3,1,0,0,0
2002056,曼德维尔优待券,,,0,0,0,1,0,0,False,67960,26173,0,1,1,0,0,0
2002057,采矿工行会的密封信,,,0,0,0,1,0,0,False,68090,25918,0,1,1,0,0,0
2002058,为最技研准备的资材,,,0,0,0,1,0,0,False,68093,26108,0,1,1,0,0,0
2002059,云海妖花粉,,,0,0,0,1,0,0,False,0,21219,0,99,1,0,0,0
2002060,巨虫肝,,,0,0,0,1,0,0,False,0,22635,0,99,1,0,0,0
2002061,弱化试剂,,,0,0,0,1,0,0,False,0,22612,1,1,1,3,1,1
2002062,云海物种的骨骼标本,,,0,0,0,1,0,0,False,0,22213,0,99,1,0,0,0
2002063,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2002064,云海物种的器官标本,,,0,0,0,1,0,0,False,0,22602,0,99,1,0,0,0
2002065,防身用刀,,,0,0,0,1,0,0,False,68129,36427,0,1,1,0,0,0
2002066,崭新的锻铁工具,,,0,0,0,1,0,0,False,68154,21003,0,1,1,0,0,0
2002067,黄色的小菊花,,,0,0,0,1,0,0,False,68030,25029,0,1,1,0,0,0
2002068,吹箭筒,,,0,0,0,1,0,0,False,68031,22452,0,1,1,0,0,0
2002069,,,,0,0,0,1,0,0,False,68032,26015,1766,1,1,3,0,4
2002070,忘却粉,,,0,0,0,1,0,0,False,68033,22623,1,1,1,3,0,0
2002071,生锈的废铁,,,0,0,0,1,0,0,False,68153,21222,0,1,1,0,0,0
2002072,负责监视的十夫长,,,0,0,0,1,0,0,False,68033,40282,1,1,1,3,0,0
2002073,负责监视的帝国兵,,,0,0,0,1,0,0,False,68033,40282,1,1,1,3,0,0
2002074,嘉·凯碧卡制作的圆筒,,,0,0,0,1,0,0,False,68139,26108,0,1,1,0,0,0
2002075,包装好的管弦乐琴,,,0,0,0,1,0,0,False,68139,26107,0,1,1,0,0,0
2002076,古旧的笔记,,,0,0,0,1,0,0,False,68171,26168,0,1,1,0,0,0
2002077,药用香草,,,0,0,0,1,0,0,False,68172,25016,0,6,1,0,0,0
2002078,染血头巾,,,0,0,0,1,0,0,False,68188,23301,0,1,1,0,0,0
2002079,苦土石灰的麻袋,,,0,0,0,1,0,0,False,68182,27404,1,4,1,3,0,0
2002080,通透的阿剌吉酒,,,0,0,0,1,0,0,False,68396,25057,0,1,1,0,0,0
2002081,维德制作的框架,,,0,0,0,1,0,0,False,68139,21003,0,1,1,0,0,0
2002082,哈尔制作的装饰部件,,,0,0,0,1,0,0,False,68139,21002,0,1,1,0,0,0
2002083,土壤样本,,,0,0,0,1,0,0,False,68179,21465,0,3,1,0,0,0
2002084,水质样本,,,0,0,0,1,0,0,False,68179,22614,0,1,1,0,0,0
2002085,帝王鳄的肉,,,0,0,0,1,0,0,False,68180,25151,0,3,1,0,0,0
2002086,威罗迪纳菇,,,0,0,0,1,0,0,False,68180,25401,0,3,1,0,0,0
2002087,土元精核心,,,0,0,0,1,0,0,False,68183,21264,0,3,1,0,0,0
2002088,锻冶油壶,,,0,0,0,1,0,0,False,68212,22636,0,3,1,0,0,0
2002089,恩惠石,,,0,0,0,1,0,0,False,68251,21454,0,1,1,0,0,0
2002090,走味的麦酒,,,0,0,0,1,0,0,False,68354,20643,1,1,1,3,0,0
2002091,干粉末,,,0,0,0,1,0,0,False,68404,21006,1,1,1,3,0,0
2002092,蚁狮的分泌液,,,0,0,0,1,0,0,False,68404,20661,0,1,1,0,0,0
2002093,腐烂的小杂鱼,,,0,0,0,1,0,0,False,68017,29034,1,2,1,3,0,0
2002094,无瑕的鲎壳,,,0,0,0,1,0,0,False,68019,22257,0,1,1,0,0,0
2002095,发光的辉石,,,0,0,0,1,0,0,False,68022,26513,0,1,1,0,0,0
2002096,八尺琼勾玉,,,0,0,0,1,0,0,False,68023,26513,0,1,1,0,0,0
2002097,小熊猫,,,0,0,0,1,0,0,False,68206,59534,0,2,1,0,0,0
2002098,炽热的熔岩,,,0,0,0,1,0,0,False,68211,30352,0,6,1,0,0,0
2002099,寻人画像,,,0,0,0,1,0,0,False,68009,26151,3140,1,1,0,0,0
2002100,美丽的红珊瑚,,,0,0,0,1,0,0,False,68239,29060,0,3,1,0,0,0
2002101,武将的腰刀,,,0,0,0,1,0,0,False,68247,36432,0,1,1,0,0,0
2002102,红色的海藻,,,0,0,0,1,0,0,False,68252,26110,0,3,1,0,0,0
2002103,力量菇,,,0,0,0,1,0,0,False,68252,25405,0,3,1,0,0,0
2002104,新鲜的狗肉,,,0,0,0,1,0,0,False,68252,25159,0,3,1,0,0,0
2002105,候鸟的财宝,,,0,0,0,1,0,0,False,68253,26001,0,3,1,0,0,0
2002106,装着干货的包裹,,,0,0,0,1,0,0,False,68278,26109,0,1,1,0,0,0
2002107,未完工的铃铛,,,0,0,0,1,0,0,False,68278,26108,0,1,1,0,0,0
2002108,坚硬的石子,,,0,0,0,1,0,0,False,68278,21222,0,4,1,0,0,0
2002109,梅弗里德的护身符,,,0,0,0,1,0,0,False,68000,26110,0,1,1,0,0,0
2002110,应急用的炼金药,,,0,0,0,1,0,0,False,68001,20661,0,3,1,0,0,0
2002111,犏牛肉,,,0,0,0,1,0,0,False,68292,25152,0,4,1,0,0,0
2002112,奥罗尼部的灯油,,,0,0,0,1,0,0,False,68314,25452,1,5,1,3,0,0
2002113,初级雄兵怪物通缉令,,,0,0,0,1,0,0,False,0,26504,1,1,4,0,0,0
2002114,中级雄兵怪物通缉令,,,0,0,0,1,0,0,False,0,26505,1,1,4,0,0,0
2002115,高级雄兵怪物通缉令,,,0,0,0,1,0,0,False,0,26506,1,1,4,0,0,0
2002116,雄兵恶名精英通缉令,,,0,0,0,1,0,0,False,0,26507,1,1,4,0,0,0
2002117,模儿部的剑,,,0,0,0,1,0,0,False,68337,30420,0,1,1,0,0,0
2002118,供奉用的供品,,,0,0,0,1,0,0,False,68337,26109,0,1,1,0,0,0
2002119,清澈的水,,,0,0,0,1,0,0,False,68337,22614,0,1,1,0,0,0
