#,Name,NameShort,LevelingRoulette,HighLevelRoulette,MSQRoulette,GuildHestRoulette,ExpertRoulette,TrialRoulette,DailyFrontlineChallenge,LevelCapRoulette,MentorRoulette,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,AllianceRoulette,FeastTeamRoulette,NormalRaidRoulette,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,ShortCode,Unknown29,ContentCloseCycle,UnlockCriteria,UnlockCriteria2,JournalGenre,Transient,Image,Icon,Unknown32,Unknown58,TerritoryType,Content,ItemLevelRequired,ItemLevelSync,SortKey,ContentLinkType,RequiredExVersion,AcceptClassJobCategory,ContentMemberType,Unknown34,QueueMaxPlayers,UnlockType,UnlockType2,ClassJobLevelRequired,ClassJobLevelSync,LootModeType,RaidFinderParam,ContentType,ContentUICategory,PenaltyTimestampArrayIndex,Unknown41,PvP,Unknown_70_2,FixedItemLevelSync,AllowUndersized,NeedsMemberInEveryParty,Unknown57,AllowReplacement,AllowMinimumIL,AllowExplorerMode,RatedMatch,Rated,Unknown47,IsInDutyFinder,HighEndDuty,Unknown49,HasOnePlayerPerJobDetails,Unknown51,DutyRecorderAllowed,Unknown52,IsRegistrationHomeWorldLimited,Unknown54,Unknown55,Unknown56,IsRegistrationAllowedFromAnyDataCenter
660,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
661,创造机构阿尼德罗学院,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d8,0,0,0,0,296,74,112349,0,0,0,841,71,410,470,80,1,3,108,2,0,0,0,0,80,80,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
662,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0201,0,0,0,0,0,0,0,0,0,0,861,185,0,395,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
663,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0202,0,0,0,0,0,0,0,0,0,0,862,186,0,409,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
664,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0203,0,0,0,0,0,0,0,0,0,0,863,191,0,412,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
665,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0204,0,0,0,0,0,0,0,0,0,0,864,192,0,415,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
666,无瑕灵君歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fb,0,0,0,0,298,2061,112360,0,0,0,846,20064,0,420,161,1,3,108,3,0,0,0,0,79,80,0,0,4,32,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
667,无瑕灵君歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fb_2,0,0,0,0,298,2062,112361,0,0,0,848,20065,430,0,181,1,3,108,3,0,0,0,0,80,80,1,0,4,33,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
668,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0205,0,0,0,0,0,0,0,0,0,0,865,193,0,265,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
669,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0206,0,0,0,0,0,0,0,0,0,0,866,194,0,395,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
670,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0207,0,0,0,0,0,0,0,0,0,0,867,188,0,265,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
671,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0208,0,0,0,0,0,0,0,0,0,0,868,189,0,395,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
672,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0209,0,0,0,0,0,0,0,0,0,0,869,187,0,420,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
673,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0210,0,0,0,0,0,0,0,0,0,0,870,195,0,420,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
674,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0211,0,0,0,0,0,0,0,0,0,0,871,196,0,420,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
675,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0212,0,0,0,0,0,0,0,0,0,0,872,190,0,420,0,5,3,142,1,0,0,0,0,0,0,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
676,遇袭集落水滩村,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d1,0,0,0,0,296,67,112342,0,0,0,837,72,370,0,73,1,3,108,2,0,0,0,0,71,72,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
677,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
678,摇摆的天平,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec014,0,0,0,0,0,0,0,0,0,0,873,5029,0,0,0,1,3,108,1,0,0,0,0,0,78,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
679,古代大再生魔法,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec015,0,0,0,0,0,0,0,0,0,0,874,5030,0,0,0,1,3,108,1,0,0,0,0,0,76,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
680,废都拿巴示艾兰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec013,0,0,0,0,0,0,0,0,0,0,860,5031,0,0,0,1,3,108,1,0,0,0,0,0,77,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
681,机关、诅咒、剧毒与……,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec012,0,0,0,0,0,0,0,0,0,0,859,5032,0,406,0,1,3,142,1,0,0,0,0,0,75,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
682,伊甸希望乐园 觉醒之章3,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g3,0,0,0,0,297,3078,112354,0,0,0,851,30080,425,0,102,1,3,108,3,0,0,0,0,80,80,1,0,5,34,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
683,伊甸零式希望乐园 觉醒之章3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g3_2,0,0,0,0,297,3082,112355,0,0,0,855,30081,450,0,114,1,3,108,3,0,0,0,0,80,80,1,0,5,35,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
684,伊甸希望乐园 觉醒之章2,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g2,0,0,0,0,297,3079,112352,0,0,0,850,30082,425,0,101,1,3,108,3,0,0,0,0,80,80,1,0,5,34,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
685,伊甸零式希望乐园 觉醒之章2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g2_2,0,0,0,0,297,3083,112353,0,0,0,854,30083,445,0,113,1,3,108,3,0,0,0,0,80,80,1,0,5,35,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
686,奈贝尔特的后悔,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec017,0,0,0,0,0,0,0,0,0,0,876,5033,0,0,0,1,3,108,1,0,0,0,0,0,76,0,0,7,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
687,哈迪斯歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fc,0,0,0,0,298,2063,112362,0,0,0,847,20066,410,0,162,1,3,108,3,0,0,0,0,80,80,0,0,4,32,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
688,梦羽宝境,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4c1,0,0,0,0,0,9006,0,0,0,0,879,55006,0,505,0,1,3,108,3,0,0,0,0,1,80,0,0,9,0,0,-1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
689,伊甸希望乐园 觉醒之章4,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g4,0,0,0,0,297,3080,112356,0,0,0,852,30084,425,0,103,1,3,108,3,0,0,0,0,80,80,1,0,5,34,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
690,伊甸零式希望乐园 觉醒之章4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g4_2,0,0,0,0,297,3084,112357,0,0,0,856,30085,450,0,115,1,3,108,3,0,0,0,0,80,80,1,0,5,35,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
691,勇敢的猎人,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec016,0,0,0,0,0,0,0,0,0,0,875,5034,0,0,0,1,3,142,1,0,0,0,0,0,76,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
692,魔法宫殿宇宙宫,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4d9,0,0,0,0,296,78,112373,0,0,0,884,73,430,470,81,1,3,108,2,0,0,0,0,80,80,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
693,哈迪斯孤念歼灭战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fd,0,0,0,0,298,2064,112372,0,0,0,885,20067,450,0,183,1,3,108,3,0,0,0,0,80,80,1,0,4,33,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
694,亚历山大绝境战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,d2az,0,0,0,0,297,3086,112374,0,0,0,887,30086,0,475,1003,1,3,142,3,1,0,0,0,80,80,0,3,28,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True
695,强大的老爹——洪巴巴之父,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz026,0,0,69272,0,0,0,112332,0,0,0,796,35026,0,0,0,1,1,129,1,0,0,1,0,60,60,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
696,鼻息爆破死斗,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz027,0,0,69272,0,0,0,112332,0,0,0,796,35027,0,0,0,1,1,129,1,0,0,1,0,60,60,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
697,绝妙傀儡师——都灵,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz028,0,0,69272,0,0,0,112332,0,0,0,796,35028,0,0,0,1,1,129,1,0,0,1,0,60,60,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
698,水与火之歌,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz029,0,0,69272,0,0,0,112332,0,0,0,796,35029,0,0,0,1,1,129,1,0,0,1,0,60,60,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
699,世界第一剑士——齐格弗里德,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz030,0,0,69272,0,0,0,112332,0,0,0,796,35030,0,0,0,1,1,129,1,0,0,1,0,60,60,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
700,复制工厂废墟,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4r1,0,0,0,0,297,3085,112375,0,0,0,882,30087,435,0,95,1,3,108,4,0,0,0,0,80,80,2,0,5,36,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
701,昂萨哈凯尔（竞争战）,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3p1,0,6,0,0,0,4033,112376,0,0,0,888,41006,0,0,303,1,0,146,7,3,4,0,0,30,0,0,0,6,3,0,-1,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True
702,纯白誓约、漆黑密约,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec018,0,0,0,0,0,0,0,0,0,0,893,5035,0,0,0,1,3,142,1,0,0,0,0,80,80,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
703,我心依旧,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec019,0,0,0,0,0,0,0,0,0,0,894,5036,0,395,0,1,3,142,1,0,0,0,0,70,70,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
704,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
705,虚景跳跳乐大挑战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,climb2_010,0,0,0,0,0,8012,112382,0,0,0,899,17,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
706,虚景跳跳乐大挑战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,climb2_011,0,0,0,0,0,8012,112382,0,0,0,899,18,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
707,虚景跳跳乐大挑战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,climb2_012,0,0,0,0,0,8012,112382,0,0,0,899,19,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
708,虚景跳跳乐大挑战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,climb2_013,0,0,0,0,0,8012,112382,0,0,0,899,20,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
709,虚景跳跳乐大挑战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,climb2_014,0,0,0,0,0,8012,112382,0,0,0,899,21,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
710,虚景跳跳乐大挑战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,climb2_015,0,0,0,0,0,8012,112382,0,0,0,899,22,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
711,虚景跳跳乐大挑战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,climb2_016,0,0,0,0,0,8012,112382,0,0,0,899,23,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
712,虚景跳跳乐大挑战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,climb2_017,0,0,0,0,0,8012,112382,0,0,0,899,24,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
713,虚景跳跳乐大挑战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,climb2_018,0,0,0,0,0,8012,112382,0,0,0,899,25,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
714,黑风海底阿尼德罗追忆馆,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4da,0,0,0,0,296,79,112378,0,0,0,898,74,440,500,83,1,3,108,2,0,0,0,0,80,80,1,0,2,31,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
715,伊甸希望乐园 共鸣之章1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g5,0,0,0,0,297,3087,112385,0,0,0,902,30088,455,0,104,1,3,108,3,0,0,0,0,80,80,1,0,5,34,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
716,伊甸零式希望乐园 共鸣之章1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g5_2,0,0,0,0,297,3091,112386,0,0,0,906,30089,470,0,116,1,3,108,3,0,0,0,0,80,80,1,0,5,35,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
717,红宝石神兵破坏作战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fe,0,0,0,0,298,2065,112379,0,0,0,897,20068,455,0,163,1,3,108,3,0,0,0,0,80,80,0,0,4,32,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
718,红宝石神兵狂想作战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4fe_2,0,0,0,0,298,2066,112380,0,0,0,912,20069,470,0,184,1,3,108,3,0,0,0,0,80,80,1,0,4,33,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
719,伊甸希望乐园 共鸣之章2,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g6,0,0,0,0,297,3088,112387,0,0,0,903,30090,455,0,105,1,3,108,3,0,0,0,0,80,80,1,0,5,34,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
720,伊甸零式希望乐园 共鸣之章2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,n4g6_2,0,0,0,0,297,3092,112388,0,0,0,907,30091,475,0,117,1,3,108,3,0,0,0,0,80,80,1,0,5,35,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
721,出海垂钓,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ikd001,0,5,69379,0,0,6009,112383,0,0,0,900,63000,0,0,0,1,0,19,25,0,0,1,0,1,0,0,0,16,0,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
